text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, uh, it would be southwest rochester, and um",0.03461955,0.9635542631149292,0.0,0.0,0.0005912277847528,0.0004065279499627,0.0004670234338846,False
i grew up on rdaddress5 street,0.031529333,0.0,0.0,0.0,0.0036629098467528,0.0003908832732122,0.0003918288275599,False
"uh, we lived on rdaddress2 street, so that was my earliest",0.036679696,0.0,0.0,0.0,0.0010056778555735,0.0004065335961058,0.0005768167320638,False
"uh, you know my childhood all the way up to, you know my teenage years well, i think early uh in my life when uh attending grade school, uh, the neighborhood was, i thinks pretty much diverse at the time, and um, as i started getting older around maybe seventh eighth grade",0.079307266,0.0,0.0,0.0,0.0006645217072218,0.0003911370877176,0.0004656148084904,False
"uh, people started moving out of the neighborhood that uh were white and uh other ethnicities and uh, what what tend to happen is that um, uh, blacks, uh, basically moved in, and so we settled in what was called the third ward at that time",0.28948012,0.859636664390564,0.0416666666666666,0.0,0.0261672250926494,0.1682104468345642,0.0572536960244178,False
"well, the next part of rochester",0.032559406,0.5824993252754211,0.0,0.0,0.0009672209853306,0.0004025758244097,0.0004573152691591,False
it,0.017770508,0.0,0.0,0.0,0.0016468944959342,0.0009156857267953,0.0006150004337541,False
it sort of varied,0.028439116,0.9884325861930847,0.0,0.0,0.0007836982258595,0.0003828431654255,0.0006509582744911,False
"uh, i still was uh located, uh, uh, pretty much in the southwest, but uh, i moved uh across town to the northeast",0.06332459,0.0,0.0,0.0,0.0006322905537672,0.0004354142874944,0.0003221402876079,False
"um, and i was young at the time",0.021102477,0.0,0.0,0.0,0.0006342536071315,0.0003982047201134,0.0013588584261015,False
"i did a lot of uh, exploring as uh, a young person, uh, sort of troubled as a young, uh, as a young man, so uh, it took me to uh, various neighborhoods in the city of rochester, at that time, so uh, i",0.09065199,0.0,0.04,0.071,0.0006166018429212,0.0009780960390344,0.0013605315471068,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
"i did have the experience uh, very young of living in quite a few neighborhoods in the city of rochester",0.052136723,0.7078102827072144,0.035,0.0,0.0005301074124872,0.0004251291102264,0.0003606973041314,False
"yes, right in the s",0.030842619,0.0,0.0,0.0,0.000980649027042,0.0006602529319934,0.0006193954613991,False
southwest neighborhood,0.030842619,0.0,0.0,0.0,0.0007659507682546,0.0004917844198644,0.0004532187595032,False
"uh, m",0.022074303,0.0,0.0,0.0,0.0012383555294945,0.0009178629261441,0.0009215803002007,False
my earlier school was about maybe a four five block walk,0.036679696,0.9593755602836609,0.0,0.225,0.0015072175301611,0.0006138795870356,0.0004779565788339,False
