text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, uh, yes, i do",0.029984225,0.0,0.0,0.0,0.0008199946023523,0.0004814782587345,0.0004771081148646,False
"uh, getting called mo mo bob, um, we use dc uses a lot of slang and we c, um, young, um, say nah, a lot for real",0.15859914,0.9901700615882874,0.0,0.051,0.0010667945025488,0.0014490864705294,0.0028563805390149,False
"whatever, um, slim",0.04818217,0.9651341438293457,0.0,0.0,0.0011259012389928,0.0009775958023965,0.0020549234468489,False
"what's up, slim homie ace, uh, kill, kill mo",0.5750231,0.0,0.0,0.573,0.7534690499305725,0.9151431918144226,0.8764092326164246,False
"like, if you, uh, say like, um, i use it like, um, if you, just you do something that i like and i'm kill mo for real",0.57027644,0.0,0.0,0.128,0.5655701160430908,0.81401526927948,0.5814447999000549,False
"yeah, don't m i, mary",0.029640866,0.0,0.0,0.0,0.0458159148693084,0.0066512464545667,0.0006116279400885,False
i still don't understand that cause i know growing up we used slang,0.051737156,0.9994220733642578,0.0,0.0,0.0025710978079587,0.0004379148886073,0.0007225801819004,False
our slang had a meaning to it like,0.050585672,0.7714207172393799,0.0,0.0,0.0013698523398488,0.0003623150405474,0.0008191387169063,False
"uh, you know exactly what i'm talking about",0.053335425,0.0,0.0,0.0,0.0007355657871812,0.0004540814552456,0.0015431334031745,False
"oh, that look tight or bumping, was my favorite",0.1710401,0.0,0.0,0.0,0.0065625053830444,0.0020580070558935,0.0172988716512918,False
"uh, but now they take names and use it as slang like calling me bob",0.11407687,0.9595981240272522,0.0,0.0,0.0025670365430414,0.0011128940386697,0.0010293335653841,False
"uh, yeah, do i think they talk differently? yes, i think, um, a lot of people get lazy",0.21109697,0.9721837639808655,0.125,0.112,0.120859295129776,0.087180495262146,0.1937941461801529,False
i caught my daughter doing it a couple times,0.08555053,0.9901566505432129,0.0,0.0,0.0007979696383699,0.0009326040162704,0.0047942684032022,False
"i told her don't ever say it again, and the word put a a at almost everything",0.11021292,0.9994277358055115,0.0,0.0,0.0016219960525631,0.0073018311522901,0.0010724049061536,False
daddy,0.07091636,0.0,0.0,0.0,0.0093873031437397,0.0089453924447298,0.0106152920052409,False
"uh, why, uh, they do that a whole",0.047495455,0.0,0.0,0.0,0.001101886620745,0.0004737915587611,0.0044268267229199,False
"well, a lot of females do do that a whole lot",0.09172598,0.7096924781799316,0.0,0.0,0.1259809136390686,0.0050291484221816,0.0069860029034316,False
put a a at the end of everything,0.11343288,0.0,0.0,0.0,0.0150872319936752,0.0083431331440806,0.0007779740844853,False
i don't like it,0.078108564,0.9999856948852539,0.0,0.413,0.0122651448473334,0.0297970920801162,0.0010628727031871,False
i don't see it,0.019019997,0.9999234676361084,0.0,0.0,0.0008335030870512,0.0005310769192874,0.0004767541540786,False
and it was growing up,0.03427619,0.0,0.0,0.0,0.0014009679434821,0.0003450710792094,0.000612762523815,False
it was like funny,0.03753809,0.0,0.0,0.0,0.0009059155127033,0.0003695406485348,0.0006658273632638,False
"now you, as you, a parent, you was man",0.09870692,0.0,0.0,0.0,0.0867722630500793,0.0028294404037296,0.060851577669382,False
i don't want my daughter talking like that because it carry over especially during text,0.16620636,0.9930608868598938,0.0,0.073,0.0039900187402963,0.0070631527341902,0.0117003740742802,False
"i, i don't know what she does when she text other people, but she don't text me",0.06012806,0.9572394490242004,0.125,0.0,0.0014056493528187,0.0046569285914301,0.0007291227811947,False
wyd,,0.0,0.0,0.0,0.01807008869946,0.0024559679441154,0.0011240451131016,False
you wanna know something? spell it out,0.13745339,0.5002322793006897,0.0,0.0,0.0022049902472645,0.0026736452709883,0.0068478686735033,False
i'm sorry,0.023117077,0.9998569488525391,0.5,0.565,0.0010547674028202,0.0015481514856219,0.0004106285050511,False
