text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text mary, mary, mary, mary, mary, my birthday is august eleventh ninteen, nineteen sixty nine, i would be fired",0.2015616,0.9934892654418945,0.0,0.167,0.0321193039417266,0.0662860497832298,0.0009788558818399,False
"goodness, have to make a joke out of it",0.11407687,0.6536162495613098,0.0,0.0,0.0178188048303127,0.0045221275649964,0.0051634451374411,False
"i was born in miami, florida in nineteen sixty nine, the neighborhood right here on the west side, valdosta, georgia, rdaddress4, street",0.07451247,0.0,0.0,0.0,0.0007572572794742,0.0004047453112434,0.0002696922456379,False
"as a child, oh, certainly melbourne, florida, valdosta, georgia, not live, live",0.06252546,0.999744713306427,0.0,0.0,0.0010869876714423,0.0034299786202609,0.0028484100475907,False
"no, that's about it, high school valdosta, georgia, mission, san josé high school, um, does it matter what year? okay? well, mission san josé high school i did not",0.04543531,0.9995983242988586,0.0,0.0,0.0008071078336797,0.0004392494156491,0.0003673422324936,False
"uh, mission san josé high school, that is correct",0.026894007,0.0,0.0,0.0,0.000785376294516,0.0004108589200768,0.0006191835855133,False
"oh, what",0.02517722,0.0,0.0,0.0,0.0015383469872176,0.0011646343627944,0.00132290890906,False
they've changed the name of it,0.019852988,0.9987289309501648,0.0,0.0,0.0006906865746714,0.0003776771773118,0.000487201847136,False
i forgot,0.02637897,0.0,0.0,0.0,0.0020917223300784,0.0007363727199845,0.0004827296361327,False
now it's a four year institution,0.02054715,0.0,0.0,0.0,0.0010533981258049,0.0003826233441941,0.0005369820282794,False
"uh in melbourne, florida, mmhm, i'm an educator at mission san josé high school at mission san josé high school high school valdosta, oh, subject matter",0.05253629,0.0,0.0,0.0,0.0006135642761364,0.000430083280662,0.0002858543302863,False
"oh, i'm so sorry, english language arts",0.08689302,0.999889612197876,0.25,0.225,0.0007714615785516,0.0017520705005154,0.0008889425080269,False
i do not know,0.018464668,0.9402610659599304,0.0,0.0,0.0012171153211966,0.0020070108585059,0.0003187064139638,False
i am not sure we didn't talk about those things,0.021102477,0.9986388087272644,0.25,0.179,0.0005874864291399,0.0003928549413103,0.000351160793798,False
we don't ask questions like that and we didn't ask questions like that,0.019297661,0.9954617619514465,0.0,0.277,0.0008709896355867,0.0004678950353991,0.0004399548633955,False
"uh, he was in the military and he now works as a contractor for the military in the safety department, but exactly what he does? i am not sure",0.016104523,0.988205075263977,0.05,0.078,0.000661619240418,0.0006512406398542,0.0005602142191492,False
she worked at a hospital,0.015340946,0.8000081777572632,0.0,0.0,0.0009777597151696,0.0006096334545873,0.0010679765837267,False
she did,0.030670939,0.0,0.0,0.0,0.0028572159353643,0.0003949632518924,0.0007681904826313,False
she gave me a look,0.1250247,0.0,0.0,0.0,0.0154125215485692,0.0005173900863155,0.0007074255845509,False
she worked in food services all your life,0.05373499,0.0,0.0,0.0,0.0026636347174644,0.0011621940648183,0.0012544988421723,False
you're typing what i'm saying,0.045091953,0.8955015540122986,0.0,0.0,0.0011218949221074,0.0010098688071593,0.0022348291240632,False
"oh, so you weren't even engaging in the conversation that is sad",0.10461388,0.9991148114204407,0.0499999999999999,0.339,0.0030632349662482,0.0010618430096656,0.0011301564518362,False
"yes, wait, maybe not",0.020824814,0.972012996673584,0.0,0.0,0.0008880278328433,0.0005364473909139,0.0004173746565356,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
i don't know,0.017770508,0.9742851853370667,0.0,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
we didn't ask those questions,0.017631676,0.9979603290557861,0.0,0.0,0.000677453354001,0.0003884971374645,0.0002731119457166,False
"remember mmhm, miami, florida, miami, florida, mary, i do not know these answers to these questions that you are asking me",0.022213135,0.7809034585952759,0.0,0.0,0.0007640815456397,0.0006319805397652,0.0009567577508278,False
"alright, i've lived next door",0.045778666,0.0,0.0,0.0,0.0007456504972651,0.0005675817956216,0.0004865108348894,False
"i've lived other places in valdosta, but i've lived other places in valdosta with my mother, my sister",0.052136723,0.0,0.125,0.0,0.0008844963740557,0.0010763397440314,0.0007854519062675,False
i was a baby,0.050242316,0.0,0.0,0.0,0.0041709952056407,0.0025203523691743,0.0019818847067654,False
"okay, how would i remember? oh, oh, next door that was the answer",0.052136723,0.9831303358078003,0.0,0.0,0.0010777295101433,0.0006192464497871,0.0005064905853942,False
"oh, well, sorry i did",0.025520578,0.9979810118675232,0.5,0.203,0.0009139633621089,0.0004688987100962,0.0005283046048134,False
i wasn't that much older,0.035134587,0.9984240531921387,0.0,0.0,0.0010337855201214,0.000435394962551,0.0006703000399284,False
"that's ten years, maybe twelve",0.023803791,0.6249335408210754,0.0,0.0,0.0007663297001272,0.0003642195661086,0.0005497458041645,False
"okay, fourteen",0.020408317,0.0,0.0,0.0,0.0010009225225076,0.0006131480331532,0.0006530417595058,False
"do you have your list of questions that i may see, cause i think you're just making up stuff",0.045778666,0.0,0.0,0.0,0.00105580186937,0.0015176010783761,0.001219741650857,False
"cause oh, what do i remember about this neighborhood? that it was a neighborhood, not a hood, as the kids try to say, now that it was a neighborhood",0.05413456,0.6863241791725159,0.0,0.0,0.0007701163413003,0.0010102401720359,0.0009146211668848,False
"uh, excuse me that",0.060927194,0.9899409413337708,0.05,0.0,0.0015771150356158,0.0016980003565549,0.0027272473089396,False
"i mean what, there weren't a whole lot of ki",0.027580723,0.9953044652938843,0.0562499999999999,0.0,0.0011518037645146,0.0007506518741138,0.0283002313226461,False
"i mean, i'm sure there were kids in the bigger neighborhood that were, but there were not a lot of kids in this neighbor, this part of the neighborhood, but the older people watched out for you",0.051737156,0.9382495880126953,0.0,0.0,0.0010669683106243,0.0005395269254222,0.0002996294933836,False
i remember ms,0.019158829,0.8427121639251709,0.0,0.0,0.0007165334536693,0.0005475513171404,0.0004351794195827,False
"sister, you know, and going to the grocery for her, ms",0.14373457,0.0,0.0,0.0,0.0013596811331808,0.0010562470415607,0.0057801422663033,False
"mary and her sister, ms",0.0253489,0.0,0.0,0.0,0.001504568150267,0.002391934627667,0.0015347565058618,False
rachel,0.013605545,0.0,0.0,0.0,0.0020105401054024,0.0006644165841862,0.0006051559466868,False
"i can't remember, mr",0.02397547,0.9885579347610474,0.0,0.0,0.0009837847901508,0.0007095858454704,0.000675213523209,False
"um, mr",0.012811388,0.0,0.0,0.0,0.000904782442376,0.0010325467446818,0.0009614638402126,False
squirrel,0.0741129,0.9590699672698975,0.0,0.0,0.0431782528758049,0.0005042104749009,0.0260602012276649,False
"his mother lived across the street, so they all watched out for us, told on us, ms",0.05852979,0.0,0.0,0.0,0.0014018099755048,0.0011210963129997,0.0012765037827193,False
l,0.027580723,0.0,0.0,0.0,0.0008622371242381,0.0007331761880777,0.0021003775764256,False
"even when i was thirty years old, you know, keeping up with what we were doing",0.037023053,0.0,0.0,0.0,0.0009672734304331,0.000430698506534,0.0013602982508018,False
"yeah, neighborhoood, people looking out for you, watching out for you, watching over you",0.11021292,0.0,0.0,0.0,0.0183526165783405,0.0023816842585802,0.0015033887466415,False
you watching out,0.10634898,0.0,0.0,0.0,0.0087757892906665,0.000655646668747,0.0014001921517774,False
f,0.12760067,0.749519407749176,0.0,0.0,0.0161151699721813,0.0315005593001842,0.0130816036835312,False
"there were kids, but now my sister may have hung out with other kids",0.27045983,0.0,0.125,0.0,0.0009820112027227,0.0020868617575615,0.0151523454114794,False
i didn't go beyond certain parameters of the neighborhood,0.044748597,0.9999674558639526,0.0,0.185,0.0006384181906469,0.0003398172848392,0.000309250986902,False
"you know what i'm saying, like you wouldn't find me on river",0.038911518,0.0,0.0,0.0,0.004604656714946,0.0037004433106631,0.0013447507517412,False
"what's this street? river street, which is just a couple blocks away, but just like right in here",0.018325835,0.0,0.0,0.07,0.0007501384243369,0.0005453408230096,0.0005588577478192,False
"yes, oh lor",0.060927194,0.0,0.0,0.0,0.0016945725074037,0.0011826143600046,0.0012944412883371,False
