text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, okay, i don't want you to be interrupted",0.111500904,0.9917985200881958,0.0,0.302,0.0108543643727898,0.0394027419388294,0.0065152635797858,False
i should put my phone on vibrate too nude is like the only color that i can really wear and feel good in besides black or gray,0.45353866,0.6636814475059509,0.0,0.0,0.0205256789922714,0.025162823498249,0.0314374826848506,False
i'm like slowly getting into flesh tones,0.15042676,0.0,0.3,0.0,0.0120207536965608,0.0179011579602956,0.0023692743852734,False
"i feel like i'm growing up because i, i can now wear another color",0.03427619,0.0,0.0,0.0,0.0016588704893365,0.0008743672515265,0.0007042434881441,False
"okay, alright, hey, yes, i have",0.026722329,0.0,0.0,0.0,0.0007302976446226,0.0004148294683545,0.0005937047535553,False
"um, the s, the south side, the south wedge, rdaddress3",0.038224805,0.7504033446311951,0.0,0.0,0.001088302466087,0.0004825094947591,0.0003556918236427,False
whatever neighborhood? that's a silly name,0.57027644,0.9960823655128479,0.5,0.0,0.1165109202265739,0.8375598788261414,0.9331293702125548,False
"but yeah, and then i grew up around there",0.028954152,0.0,0.0,0.0,0.0006849450874142,0.0003926192584913,0.0003888639912474,False
i've never lived anywhere else other then,0.027580723,0.0,0.125,0.0,0.0012961383908987,0.0004729610227514,0.0005784136010333,False
like rdaddress3,0.016173938,0.0,0.0,0.0,0.0130186332389712,0.0004255854582879,0.0004312954552005,False
kind of around like school,0.039598234,0.9872733354568481,0.0,0.0,0.0020979451946914,0.0005870389286428,0.0004724367754533,False
pretty much,0.020824814,0.0,0.0,0.0,0.0010761269368231,0.0003636694455053,0.000424549129093,False
i've always lived around there except for there was,0.023632111,0.0,0.0,0.0,0.0006112098344601,0.0003489691880531,0.0004175159265287,False
"there were like two years when i lived in the hood, but that ended quickly and and then i just moved back over here",0.031529333,0.0,0.0,0.0,0.0007781753665767,0.0005034610512666,0.0003691535093821,False
it was it was,0.019158829,0.0,0.0,0.0,0.0023040322121232,0.0003667884448077,0.0006444083410315,False
it was rdaddress4,0.018325835,0.9964415431022644,0.0,0.0,0.0026438813656568,0.0005214742268435,0.0004138041695114,False
"it was between rdaddress5 on the east side, and there was a memorial literally right in front of my porch, with like mad teddy bears and stuff like someone got shot right there and there was like a bullet hole in my room, like in my wall",0.22978203,0.8975540399551392,0.0178571428571428,0.058,0.0168397109955549,0.0433679930865764,0.1416406631469726,False
"um, i guess it went through",0.036679696,0.9974581599235535,0.0,0.0,0.0006656892946921,0.0003441536100581,0.0004417745803948,False
i've always thought it was kind of cool,0.023632111,0.0,0.0,0.0,0.0005974714877083,0.0003651387814898,0.0007827630615793,False
"but, but then on the way to school one day i got like chased by some girls who wanted my coat, and then i just ran",0.20669603,0.9666478633880615,0.0,0.0,0.0017846861155703,0.0043887076899409,0.014118411578238,False
"i ran and ran and ran until it was in the morning and i was waiting for the bus and i ran and ran until i caught the bus and i was like i, maybe i should move",0.06652113,0.5732530355453491,0.0,0.0,0.0065914886072278,0.0007462404901161,0.0007520982180722,False
maybe we should move like this isn't working out like,0.038911518,0.9999855756759644,0.0,0.167,0.0008781537180766,0.0012742740800604,0.0004234560183249,False
"but, other than that, you know it wasn't so bad at all",0.060927194,0.9228994846343994,0.4124999999999999,0.0,0.0009104940691031,0.0008119541453197,0.0034719458781182,False
"i just i think i need to stick to uh, the wedge, and and monroe",0.039254878,0.9984317421913147,0.0,0.0,0.0008117418037727,0.0013140516821295,0.0005001208046451,False
"nope, just my mom",0.039254878,0.7868546843528748,0.0,0.0,0.0078601455315947,0.0020884342957288,0.0008430197485722,False
my mom is a preschool teacher,0.03770977,0.0,0.0,0.0,0.1112623065710067,0.0023065709974616,0.0013334900140762,False
"yep, she works for a notforprofit um",0.082104236,0.9903820157051086,0.0,0.0,0.0817132592201232,0.0014763661893084,0.0005105911986902,False
on the east side,0.02397547,0.0,0.0,0.0,0.0010610906174406,0.0006885936018079,0.0004117687931284,False
it's called google,0.018187003,0.8275165557861328,0.0,0.0,0.000905408989638,0.0003968179807998,0.0003197771438863,False
"yep, she's been there for like ten years",0.019714156,0.0,0.0,0.0,0.0009736003703437,0.0003961354086641,0.0006317538209259,False
