text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text man, cause that's a extra bill, man",0.05493369,0.8140250444412231,0.0,0.0,0.0025458000600337,0.0041818963363766,0.0061808815225958,False
it's a extra bill man,0.06012806,0.0,0.0,0.0,0.0037271052133291,0.0029644405003637,0.0088807605206966,False
"i don't need it right now, man",0.064523295,0.9882515072822571,0.0,0.0,0.0010687622707337,0.0096757020801305,0.0115679213777184,False
i don't need no kids,0.09816993,0.0,0.0,0.0,0.0091635379940271,0.035944677889347,0.0008133407100103,False
"i mean, i ain't even ready to get married yet, so why would i bring a kid into this world? i mean, i grew up without my dad and i finally moved to georgia with my dad, but man, he was there like salt and pepper every now and then, but i don't wanna be that type of dad",0.15976663,0.0,0.0349999999999999,0.025,0.0022105365060269,0.0017783254152163,0.0060192812234163,False
"i wanna be able to fully develop some time into my kids, and you know, not saying, i'm running from the responsibility, but like i said, i just know it's growth right now",0.026894007,0.0,0.0,0.0,0.0007421679329127,0.0004490001301746,0.000518066866789,False
"i'm still growing in myself, still learning who i am, hence the name i am",0.032559406,0.0,0.0,0.0,0.0008509576437063,0.0004244111769367,0.0003649365680757,False
"you know what i'm saying, so that's where i'm at with it",0.05373499,0.0,0.0,0.0,0.0007708443445153,0.0004345764173194,0.0020142924040555,False
"um, nah, not really",0.01631277,0.9999459981918335,0.1,0.318,0.0008739437325857,0.0007355959969572,0.000515469815582,False
"i tried dumbing it down, but i just can't do it",0.3093897,0.9960595369338989,0.1555555555555555,0.111,0.0081491731107234,0.063591681420803,0.0554843805730342,False
"it's like you, you learn so much and you b",0.103539884,0.0,0.0,0.0,0.0603410862386226,0.0039388029836118,0.0071782176382839,False
you wanna spit it out and that's how i am,0.4151741,0.0,0.0,0.0,0.1906399577856063,0.0535480454564094,0.1970655173063278,False
"man, that dumbing it down and n tryna sound dumb on interviews and and stuff, it's like i'm just gonna speak my mind",0.44805592,0.9964649677276611,0.0435185185185185,0.176,0.0971603691577911,0.6622017621994019,0.6813676357269287,False
i don't think i'm the smartest,0.15743166,0.9998687505722046,0.0,0.0,0.0021176966838538,0.0056065875105559,0.0058226035907864,False
i ain't the dumbest,0.43275943,0.0,0.0,0.0,0.4654687047004699,0.964424967765808,0.9667091369628906,False
i just speak,0.026035614,0.0,0.0,0.0,0.000723578967154,0.00040577276377,0.0007701471913605,False
what come to my mind what i feel like is real,0.027237365,0.0,0.0,0.0,0.0007831708644516,0.0004804813361261,0.003799210069701,False
i mean it's that's really what it is,0.0253489,0.0,0.0562499999999999,0.0,0.0007978281937539,0.0004054661549162,0.0040136598981916,False
from the music to just being a person,0.07730943,0.0,0.0,0.0,0.000876412494108,0.0006924581830389,0.0008298769243992,False
"anybody who around me man know, i'm pretty much real",0.07251463,0.0,0.0,0.0,0.000965115323197,0.0014092111960053,0.0023347605019807,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
a i,0.030327583,0.0,0.0,0.0,0.0015542249893769,0.001140363048762,0.0022223291452974,False
"i respect feelings, but i'm a realist at the end of the day like i'm'a give you the realest a best answer",0.039254878,0.0,0.0,0.0,0.0006332156481221,0.0010706684552133,0.0006403392762877,False
"i know to give you on anything all the scenari, whatever it might be, i'm'a i'm'a try to keep it real with you as as one thousand as possible",0.078108564,0.0,0.0,0.0,0.0075875790789723,0.0077459798194468,0.0035433061420917,False
"i mean, i fuck with my family, but they know i'm on a mission right now, so i block a lot of stuff out",0.8086813,0.0,0.1422619047619047,0.229,0.9744340181350708,0.9845995306968688,0.9644757509231568,True
"you know what i'm saying, you know i love 'em",0.04131502,0.0,0.0,0.0,0.0036651238333433,0.0009160496410913,0.0006268420256674,False
"but like i said, i gotta block stuff out to focus on me",0.13082063,0.8713001608848572,0.0,0.213,0.0014390600845217,0.0604813881218433,0.0081636626273393,False
i can't let they feelings be my feelings,0.033761155,0.6061000823974609,0.0,0.0,0.0077682398259639,0.0006369908805936,0.0005248084198683,False
i can't let what they go through determine my actions,0.028954152,0.9936578869819641,0.0,0.0,0.0022190529853105,0.000484036601847,0.0004824895004276,False
"you know sometime, they just gotta go through it and you just gotta deal with the consequences",0.045778666,0.9356024861335754,0.0,0.0,0.0079295234754681,0.0004701151628978,0.0008202251046895,False
as they come,0.027580723,0.0,0.0,0.0,0.0080296508967876,0.001191355404444,0.0019980338402092,False
"you know something happened then that's just something i gotta live with, you know, god be on",0.05413456,0.0,0.0,0.0,0.01317301671952,0.0009060078882612,0.0015975291607901,False
that happened to my family,0.040284947,0.7956093549728394,0.0,0.0,0.0030869643669575,0.0004142948018852,0.0005294930888339,False
"you know what i'm saying, but at the same time they know i'm on a mission not just for me but for them as well",0.038224805,0.0,0.0,0.0,0.0007178214145824,0.0003913765540346,0.0006963169435039,False
"so um, i don't really think it's a thing that's too focused when you ain't achieved your goal yet",0.033932835,0.949487030506134,0.0,0.0,0.0007146260468289,0.0021504568867385,0.0006508980877697,False
"yeah, so mm",0.0471521,0.9593543410301208,0.0,0.0,0.0011535930680111,0.0007632057531736,0.0007132167229428,False
it's like taking a vacation and you ain't you ain't earned it,0.05493369,0.9849249720573425,0.0,0.0,0.0442287661135196,0.0183456987142562,0.0037928752135485,False
it's like getting a raise and you ain't earn,0.07571117,0.9994719624519348,0.0,0.0,0.0497016869485378,0.0056086108088493,0.0009430130012333,False
it's like you gotta put in the work,0.05413456,0.0,0.0,0.0,0.0034649411682039,0.0019058644538745,0.0051198317669332,False
