text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, but i in in terms of when i got to baltimore, i signed up for a gym and w, the the woman signing me up",0.08050597,0.9991353154182434,0.0,0.0,0.0010166212450712,0.0023782120551913,0.0013076594332233,False
though i was british,0.024318827,0.0,0.0,0.0,0.0012499433942139,0.0006196165923029,0.0004893075674772,False
she goes,0.0801064,0.0,0.0,0.0,0.0195491351187229,0.0011117947287857,0.0017915623029693,False
"are you from england and i was like, no, um, from upstate new york",0.0741129,0.9997401833534241,0.0,0.0,0.0009183685760945,0.0011113489745184,0.017758784815669,False
"oh, what's your borough? it's a whole other conversation, but} none of them but you just said new york",0.13296685,0.8542048931121826,0.0,0.0,0.0008859863737598,0.0004933737800456,0.0014183666789904,False
i said yup,0.019019997,0.0,0.0,0.0,0.0006774424691684,0.0012490614317357,0.0004317228740546,False
"i did um, and then coming back to here when i worked in the city",0.053335425,0.0,0.0,0.0,0.0005894868518225,0.0005386308184824,0.0007348392973653,False
"i realized that those students didn't think i was black either, so they were like",0.34388447,0.0,0.1666666666666666,0.0,0.0167852621525526,0.3179096579551697,0.0536771304905414,False
"what are you mixed with? can i touch your hair? you've got that good hair, which a n was very frustrating",0.2712817,0.9997040629386902,0.0,0.14,0.1865871250629425,0.074426531791687,0.1125859022140502,False
and then i m had them all read them all,0.03461955,0.0,0.0,0.0,0.0007660865085199,0.0004955796757712,0.0011712450068444,False
read the willie lynch letter and be like this is why you think this like,0.04268845,0.8556684255599976,0.0,0.0,0.0013407225487753,0.001333293155767,0.0036904029548168,False
let's stop,0.049898956,0.9965567588806152,0.0,0.688,0.0045574004761874,0.0069417897611856,0.0022152902092784,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
but it's it's p,0.030842619,0.0,0.0,0.0,0.000970333290752,0.0073419786058366,0.0031564047094434,False
i know my pronunciation and and my handling of the english language comes from a different couple of different places,0.023117077,0.0,0.0,0.0,0.0006285700947046,0.0004140509699936,0.000308212271193,False
one,0.018464668,0.0,0.0,0.0,0.0008361552027054,0.0004634510260075,0.0004274109378457,False
"my great aunt who raised my mother was an eighth grade english teacher, and so she drove pronunciation, language, speech, spelling reading into my mother, and my mother did the same with me even to this day, if if i'm mumbling, or uh, if i'm speaking too loudly, if my presentation isn't what she deems appropriate, p",0.076110736,0.0,0.0,0.0,0.0009165337542071,0.0013353900285437,0.0019546537660062,False
"she has no hesitation in correcting me, um, i know that part of the influence on my language is",0.09279997,0.0,0.0,0.0,0.0006293152109719,0.0006340088439173,0.0013155167689546,False
when i was a kid,0.028439116,0.0,0.0,0.0,0.0015349633758887,0.0011593904346227,0.0012365044094622,False
i read a lot of comic books and comic books has an impact on language,0.031357653,0.0,0.0,0.0,0.0006882340530864,0.0005976394750177,0.0003614776942413,False
"in that one it says it's okay to put image with with words as you get older, but you have to pay attention to the inflection",0.03461955,0.9911092519760132,0.0,0.059,0.0010543620446696,0.0006369146285578,0.001066462136805,False
