text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
text mary,0.014993866,0.7438182830810547,0.0,0.0,0.0011144669260829,0.0009296622010879,0.0003183201770298,False
last time i checked,0.017076347,0.9991722106933594,0.0,0.0,0.0007324980688281,0.0008049906464293,0.0004612216725945,False
"yes, i identify as african american",0.043375164,0.0,0.0,0.0,0.0008051194017753,0.0376838445663452,0.0024858189281076,False
"nineteen ninetytwo s seven outside of here within those seven years puh, um, philly, jersey, um, i spent a couple months in florida",0.09602194,0.0,0.05,0.0,0.009317448362708,0.000481333292555,0.0006306205177679,False
mm,0.033246122,0.0,0.0,0.0,0.0010840946342796,0.0008179078577086,0.0005002457182854,False
not really nowhere major,0.018325835,0.9947286248207092,0.01875,0.0,0.000787929049693,0.0007492000586353,0.0003909331862814,False
"i spent like two weeks in baltimore, you know, regular shit, uh, one year of college",0.7257758,0.9998472929000854,0.1,0.179,0.8807649612426758,0.9271248579025269,0.9319982528686525,True
it really didn't work out too well,0.05093802,0.9997324347496033,0.0,0.0,0.0007780637824907,0.0003461625019554,0.0003842267033178,False
"honestly, i'm a hustler",0.2299237,0.0,0.0,0.0,0.008040658198297,0.1373923122882843,0.1567620038986206,False
i really don't have an occupation,0.047495455,0.9902852177619934,0.0,0.0,0.0013077864423394,0.0007099250797182,0.0004531479207798,False
"when you got two kids, you really can't have a set occupation",0.089041,0.627046525478363,0.0,0.0,0.0398162119090557,0.0024788656737655,0.0004340053419582,False
"so whatever what i want to do, though i'm tryna become a nurse",0.11407687,0.0,0.0,0.0,0.0042168912477791,0.0022581459488719,0.001112091820687,False
that's pretty much what i wanna do,0.103539884,0.0,0.0,0.0,0.0008085395675152,0.0006813142681494,0.0009079224546439,False
but my mother and my father were both born and raised in new jersey,0.019575324,0.0,0.0,0.0,0.000845497532282,0.0010423805797472,0.0004557931388262,False
my mother has her master's in psychology and my father is a scam artist,0.42234805,0.9954119324684143,0.0,0.222,0.0726615712046623,0.6862146854400635,0.5824283361434937,False
imagine growing up with it,0.04818217,0.0,0.0,0.0,0.0043944576755166,0.0004090307920705,0.0006108781672082,False
alright,0.02193547,0.6220542192459106,0.0,0.0,0.0009303102851845,0.0006368976901285,0.0004780151648446,False
"how much time you got? uh, yeah, it's it's a big",0.1019289,0.0,0.0,0.0,0.0009400123381055,0.0008083955617621,0.0263324379920959,False
"it's a big culture shock, especially when you, when you were born and raised and you grew up a certain way and then you come to somewhere where it's the complete opposite",0.06652113,0.6979841589927673,0.0,0.075,0.0199260469526052,0.0007993543404154,0.0008104892913252,False
"yeah, it's definitely a culture shock, but mostly positive",0.058130227,0.0,0.0,0.119,0.000599552411586,0.0003822123107966,0.0004365296917967,False
"you know what i'm saying, so it's definitely the place",0.028954152,0.0,0.0,0.0,0.0006692047463729,0.0003586350649129,0.0012351666809991,False
"like i said, the the land of opportunity for our people, anyway, for colored people, should i say, not necessarily black, but just people who ain't white",0.5958905,0.0,0.0,0.0,0.0854023024439811,0.2732142508029938,0.0967511683702468,False
"puerto ricans, mexicans, black people, you know, muslims",0.34388447,0.7083543539047241,0.1666666666666666,0.0,0.6877272129058838,0.4751870334148407,0.3502413034439087,False
all of that,0.03358948,0.0,0.0,0.0,0.00370450806804,0.0003609745472203,0.0009621923672966,False
"no, you said it right the first time racism is a",0.14866976,0.9971842169761658,0.0,0.291,0.05568478256464,0.0304943341761827,0.0058202855288982,False
it exists,0.017492844,0.0,0.0,0.0,0.0007922711083665,0.0003513925184961,0.000306461850414,False
"it's very real and i'm black, so i'm naturally the target of it",0.40636617,0.0,0.0,0.0,0.0017291590338572,0.1073158830404281,0.0896984860301017,False
"i'm a black young female, so i had three strikes against me coming out the womb, but it's strikes that i'll that i wear with pride, so it's a it exists",0.28874767,0.0,0.0222222222222222,0.139,0.0332518592476844,0.1183142215013504,0.1017407104372978,False
it's real,0.019158829,0.0,0.0,0.0,0.0009280620724894,0.0003432574740145,0.0005514388321898,False
it's very real here,0.033932835,0.0,0.0,0.0,0.0006921127787791,0.0003130268014501,0.0006706850253976,False
"um, sadly, the shocking part for me, though, even though it is very real in the south, i've experienced less racism here than i have growing up where i grew up",0.15568043,0.0,0.1213333333333333,0.245,0.0011254529235884,0.0012153560528531,0.0024561337195336,False
"you feel what i'm saying like growing up where i grew up, different ethnicities were racist against each other",0.22988434,0.996567964553833,0.0625,0.165,0.0309014040976762,0.0487757325172424,0.0612847171723842,False
