text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, and then we left from there, but then we left to went to fema park out there, where all the trailers and things at, and we stayed out there for a year",0.03616466,0.8652975559234619,0.0,0.0,0.0007644803263247,0.0004787579819094,0.000547966628801,False
"okay, let me see a year and um half",0.046122026,0.704551100730896,0.0,0.0,0.0007396631408482,0.000665545288939,0.0006548054516315,False
that's the long we ever th,0.025520578,0.0,0.05,0.0,0.0110433138906955,0.0030229489784687,0.0034104085061699,False
that's the long that we stayed out there at fema park a year and a half,0.019575324,0.6078273057937622,0.1083333333333333,0.0,0.0006037419079802,0.0005606368067674,0.0005134357488714,False
it sure is,0.019158829,0.0,0.0,0.0,0.0009761973051354,0.0006327342125587,0.0006951393443159,False
mmhm,0.0358213,0.998637855052948,0.0,0.0,0.0246436987072229,0.0007430188707076,0.0005985304596833,False
"and then i had a mama too, in a wheelchair too, but she still here, though she still living all of 'em all of 'em my grandmama, she dead, my granddaddy gone, my mama, she still here, she still living",0.09118898,0.0,0.2,0.132,0.0312717482447624,0.0169479772448539,0.0021448540501296,False
"i know, but they, they did it",0.02809576,0.7050027847290039,0.0,0.0,0.0012104120105504,0.0003800450067501,0.0005907312734052,False
"i don't know how they did it cause they, they took my two",0.035134587,0.9253618717193604,0.0,0.0,0.0045011928305029,0.0007073705783113,0.0007834847201593,False
"they took my two kids, first put them in the helicopter, then they put me, took me, and then it took my husband",0.13790205,0.0,0.0,0.0,0.0122170830145478,0.0029060924425721,0.0012830342166125,False
"then then i said, what about my mama? and uh, they said they gonna get her and so they got her and they took her to the em, uh hospital and check her out and see you know if she what kind of condition she was in and so they uh, treated her and then they brought her back up there to uh, tarboro high school, where we was at",0.09655894,0.8010770678520203,0.0,0.0,0.0065767210908234,0.001091772923246,0.0015046219341456,False
"before we left uhhuh, basket, they would drop the basket and then this man was out there",0.08367105,0.5597309470176697,0.0,0.116,0.0022956882603466,0.0047952309250831,0.0047059128992259,False
"just well, we was in the house, right and the m, the um, the guard, the the guy, the guard, the, the uh, the the airplane man came down and got us, you know, held us real tight, you know, so we wont know uh that the wings on the airplane flying in the air and so he was holding us and put us in the basket and lift up like that, and that was scary",0.10031791,0.0,0.1594246031746032,0.04,0.0023939243983477,0.0011894940398633,0.0031496796291321,False
it sure was,0.018325835,0.0,0.0,0.0,0.0010517706396058,0.0006083565531298,0.0006078485166653,False
i don't wanna go through that no more,0.09709594,0.9964447617530823,0.25,0.239,0.0046638916246593,0.0130345113575458,0.0013289573835209,False
you sit down until they lift you up,0.16551583,0.0,0.1555555555555555,0.0,0.1196059733629226,0.0039308061823248,0.110813982784748,False
"air, lift you up, and then another man be inside of the airplane and pull you on in",0.31671798,0.0,0.0,0.0,0.0460631549358367,0.0049591124989092,0.3336534798145294,False
"yeah, my baby was, he was screaming and hollering, but my little girl wont though, see, they was in the basket together, cause i was scared for them to you know him to go up there by hisself, cause he was yelling and hollering, he might jump out, so they put her and him together, and i was praying to the lord that he didn't try to jump out of there cause i was so scared",0.16413476,0.954681396484375,0.1875,0.124,0.0467331893742084,0.0028207800351083,0.0011943232966586,False
me and my husband,0.044405237,0.0,0.0,0.0,0.0031056818552315,0.0020067777950316,0.0003719576634466,False
"mmmm, she wont afraid",0.08290337,0.0,0.6,0.0,0.0053712888620793,0.0006844622548669,0.0006427752086892,False
she took it easy,0.06252546,0.0,0.0,0.0,0.0007730581564828,0.0005018767551518,0.0005768359987996,False
"mmhm, she was brave",0.048525527,0.0,0.0,0.0,0.0014192537637427,0.0003954445419367,0.0015751093160361,False
i reckon she did that to comfort her brother,0.11665283,0.0,0.0,0.0,0.0013891429407522,0.0014042370021343,0.0011576334945857,False
"you know, she had his arm around him",0.103539884,0.0,0.0,0.0,0.0106287319213151,0.0075277010910212,0.0005907892482355,False
s comfort him,0.1008549,0.0,0.0,0.0,0.001396044739522,0.0006127843516878,0.0032183958683162,False
"yes, my bro",0.03616466,0.0,0.0,0.0,0.011120218783617,0.0013014390133321,0.0003617813927121,False
"my, uh, not my brother, my my son",0.046465382,0.9615730047225952,0.0,0.0,0.0010433725547045,0.0016741116996854,0.0029731930699199,False
"when he see the army folk go by, hey army people, y'all saved my life",0.052935857,0.0,0.0,0.0,0.0030094475951045,0.0028267602901905,0.0020319866016507,False
i said that is so sweet cause they sure did,0.059728492,0.0,0.0,0.0,0.0010878547327592,0.0003607022808864,0.0015176112065091,False
he'll never forget it,0.029125832,0.0,0.0,0.0,0.0014544194564223,0.0007366980426013,0.0003624046512413,False
"he took a picture with the army peoples, you know, two, uh two guys",0.07970683,0.9318532347679138,0.0,0.0,0.0008118783007375,0.0010716373799368,0.0009990275138989,False
"him, he and my daughter",0.0334178,0.0,0.0,0.0,0.0014942865818738,0.0022757754195481,0.001264272024855,False
"they took a picture with 'em if i had thought about it, i should have brought it along with me",0.092262976,0.8322939872741699,0.0,0.0,0.0007573366747237,0.0008374414173886,0.0004535737971309,False
let y'all see,0.03444787,0.0,0.0,0.0,0.0010401257313787,0.00135323475115,0.0024917249102145,False
"mmhm, yeah, yeah, the camera man",0.048525527,0.0,0.0,0.0,0.0006988265085965,0.0017358523327857,0.0025548404082655,False
"yeah, well, they got new homes coming up and they got they, uh, apartments is up and um, it's just been a little change in there changing in here",0.025863936,0.8725880980491638,0.0255681818181818,0.0,0.000684667378664,0.0003998754546046,0.0004939850769005,False
it sure has schools and stuff,0.025520578,0.0,0.0,0.0,0.0008693806594237,0.000577684957534,0.0004493482119869,False
it's um,0.05253629,0.9284490942955017,0.0,0.0,0.0007269539637491,0.0014098427491262,0.0028553293086588,False
they rebuilt the school and s they done,0.05493369,0.0,0.0,0.0,0.0017546954331919,0.0006106630316935,0.0006171842105686,False
"good course it take time you know, but they they coming on through with it? i would say it was a small town",0.033932835,0.9941723942756653,0.0,0.0,0.0006497279391624,0.0003774256038013,0.0004948550486005,False
it's not big,0.032387726,0.994218111038208,0.0,0.0,0.0011739066103473,0.0005406955606304,0.0004051278810948,False
you know,0.043718524,0.0,0.0,0.0,0.0024898352567106,0.000538251013495,0.0007277476252056,False
it ain't never been a big town,0.018742332,0.5540890097618103,0.0,0.0,0.0010188877349719,0.0005771101568825,0.0004248315235599,False
"no way, but you know it's growing",0.020963646,0.9329912066459656,0.0,0.185,0.0008592411759309,0.0003800134873017,0.0008166875340975,False
people,0.023632111,0.0,0.0,0.0,0.0008881310350261,0.0006885611219331,0.000686701037921,False
ask me where i'm from,0.03599298,0.0,0.0,0.0,0.0037856160197407,0.0013251213822513,0.0034118529874831,False
"i say princeville, you are",0.027409043,0.0,0.0,0.0,0.037552610039711,0.0011534771183505,0.0049305683933198,False
"well, uh, where that at? i say",0.025863936,0.9750931262969971,0.0,0.0,0.0006817189278081,0.0005541565478779,0.0008787136175669,False
"mmhm, where that at? you know, people that you know ain't never been",0.036679696,0.9992699027061462,0.0,0.0,0.0015860648127272,0.0018908015917986,0.0013837207807227,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
heard nothing about princeville sometime,0.022945397,0.9774218797683716,0.0,0.0,0.0006946191424503,0.0005028234445489,0.0007780144806019,False
they don't act like they hear nothing but know nothing about tarboro,0.12760067,0.9933815002441406,0.0,0.124,0.0025134317111223,0.001838948810473,0.0021463537123054,False
"when you say you from tarboro, they'll talk about",0.043031808,0.0,0.0,0.0,0.0006423227023333,0.0007940392824821,0.0021069850772619,False
"where's tarboro at? uh, peoples like uhhuh, people, people like you know, you be talking to people you know like on the phone",0.0765103,0.9298707842826843,0.0,0.0,0.0021506063640117,0.0019545801915228,0.0023829955607652,False
they're from tennessee and california,0.03994159,0.0,0.0,0.0,0.0011766062816604,0.0004643796710297,0.0003731442557182,False
places like that they,0.021380141,0.0,0.0,0.0,0.0016075187595561,0.0040986090898513,0.0013183143455535,False
