text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, uh, mary, mary, mmhm, okay, i'm forty years old",0.04406188,0.9993415474891663,0.0,0.0,0.0037841431330889,0.0008095217635855,0.0003730275784619,False
"ooh, oh yeah, yeah, yeah, i mean, you know how it go",0.05413456,0.0,0.3125,0.0,0.0009349634055979,0.0005145589238964,0.0012134006246924,False
i mean like uh y for f,0.031357653,0.9865124225616455,0.3125,0.0,0.0411914028227329,0.0125364167615771,0.0056615537032485,False
"for one thing, i mean like my birth name",0.018325835,0.0,0.3125,0.0,0.0006061641033738,0.0008023278205655,0.0004040275234729,False
in particular,0.015410362,0.0,0.0,0.0,0.0007566761341877,0.0003697621286846,0.00120128353592,False
i don't really like using it that much,0.064523295,0.9999840259552002,0.0,0.249,0.0009418610134162,0.0023873944301158,0.0006525483913719,False
"you know what i'm saying, i like to use my other titles",0.036508016,0.9411040544509888,0.125,0.0,0.0010738018900156,0.0006322122062556,0.0008890531025826,False
"well, not really other titles, but other personifications",0.03221605,0.8421519994735718,0.03125,0.0,0.0006441394798457,0.0003940533206332,0.0002734013833105,False
"how i see myself, you know, but i know your birth name is attached to the universe, like that's the first label that you get when you come into this life",0.04234509,0.0,0.0,0.0,0.0072810254059731,0.0016129460418596,0.0008248388185165,False
so i'm not ashamed of my name,0.1580154,0.0,0.0,0.0,0.0012482568854466,0.0031806868501007,0.0137562230229377,False
"neither, it's just what people do with people's names nowadays",0.024147147,0.9988382458686829,0.0,0.0,0.0006916805868968,0.0005470593459904,0.0012622933136299,False
"from identity theft to i know, cats that been stopped and used other people's names in you know situations that they put themselves in where they can't h",0.05253629,0.7826002240180969,0.125,0.066,0.0016663338756188,0.0029271284583956,0.0030363292898982,False
well or or they don't have enough courage to just take a l,0.06012806,0.5359552502632141,0.0,0.142,0.0017874602926895,0.0473505556583404,0.0221526753157377,False
"you know what i'm saying, so they'll put your name cause they know you real good",0.055333257,0.0,0.0,0.0,0.0015881871804594,0.0010984850814566,0.0030948733910918,False
"they'll say oh, my name is so",0.027065687,0.0,0.0,0.0,0.0056121619418263,0.0008776187896728,0.0004937442718073,False
and so you know they get them to skate,0.0717155,0.0,0.0,0.0,0.0052372240461409,0.0004218134854454,0.0033410768955945,False
i know people who been caught up like that and then you know identity theft all that stuff,0.09816993,0.9808924794197083,0.0,0.0,0.0089176269248127,0.0026520728133618,0.0022850707173347,False
"so i just try not to use my birth name, but i know that's the most",0.033246122,0.0,0.0,0.0,0.0008144023595377,0.0011994296219199,0.00079209782416,False
i can't change that about myself,0.03856816,0.9951204657554626,0.0,0.0,0.0009475784027017,0.0011620301520451,0.0008127549081109,False
"you can change your name legally and it w still won't matter because yeah, you f changed your fate somewhat",0.33341047,0.0,0.0,0.139,0.0148090636357665,0.0965987965464592,0.0135246589779853,False
but your birth right name,0.0334178,0.7582356333732605,0.0,0.0,0.0052507678046822,0.0015109465457499,0.0025429923553019,False
that wasn't given to you by mistake,0.060927194,0.9744181632995605,0.0,0.286,0.0008816930931061,0.0008895864593796,0.0013745687901973,False
"that was given to you on purpose, because when you enter this system, you got karmic laws that you have to co to play out",0.08850401,0.9834601283073425,0.0,0.0,0.001576175331138,0.0014267829246819,0.0013851408148184,False
because the system is broken,0.04543531,0.9997485280036926,0.4,0.437,0.001151374890469,0.0005682042683474,0.0007586877327412,False
"the system is trying to take a whole thing, which is you, the true you, and break you down",0.16344422,0.975326657295227,0.0,0.0,0.1483360230922699,0.0380203016102314,0.0569161809980869,False
so it's like if i tell you you gotta come in my crib,0.21274342,0.5432302355766296,0.0,0.0,0.9153345227241516,0.0011686789803206,0.0785797461867332,False
"for example, it's like before you come in here, you gotta carry those bags outside",0.084745035,0.5053825378417969,0.0,0.0,0.0057014236226677,0.0048088715411722,0.0016154559561982,False
"then you gotta carry my bags, then you gotta go through the bags and sort all my clothes out for me",0.22978203,0.562330961227417,0.0,0.0,0.0061640008352696,0.0022142617963254,0.0093050133436918,False
then you gotta wash 'em then you gotta d go buy me some new clothes when i don't like,0.17380224,0.0,0.0,0.105,0.0713692381978035,0.0488227233290672,0.0956515073776245,False
"if i don't like a couple of pieces, then you gotta go like it's all these strings attached to it when you enter the system, and some people come with less because they know the system a little better, so they say uhuh",0.08689302,0.0,0.0,0.045,0.0010281453141942,0.00116339745,0.0021577042061835,False
"you ain't gonna put that on me, but the system is like",0.09494796,0.0,0.0,0.0,0.0258788950741291,0.0017002301756292,0.007639393210411,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
the system is a fractalization,0.21186037,0.0,0.0,0.0,0.0013868461828678,0.0005777725600637,0.0042862314730882,False
"it's like a body, like i used to hear people say, a body is a temple",0.08501353,0.0,0.0,0.0,0.0011839669896289,0.0018803790444508,0.0007359931478276,False
"nah, a body is a prison",0.1008549,0.9996588230133057,0.0,0.54,0.0537411272525787,0.0216267965734004,0.0092962654307484,False
you have to make it a temple,0.043375164,0.9728042483329773,0.0,0.0,0.0064802300184965,0.0040251477621495,0.001120918081142,False
all these millions and trillions and billions of cells in your body,0.1580154,0.0,0.0,0.0,0.1109951213002204,0.0043923156335949,0.0072347908280789,False
that's a lot to keep track of,0.03204437,0.9647732377052307,0.0,0.0,0.000641215883661,0.00044817008893,0.0004504888493102,False
"and once they start getting infected, then you got like this this battle going on with inside of you",0.2712817,0.0,0.0,0.239,0.37900111079216,0.069993257522583,0.1543535441160202,False
"you know what i'm saying, if your body was really perf perfected you, wo, you shouldn't be getting sick period",0.13565879,0.0,0.2571428571428571,0.0,0.7101938724517822,0.0035613633226603,0.2179261744022369,False
"you know what i'm saying, but because you get sick, and because your mind does things to you as a program to keep you like you, always playing chess",0.23891698,0.0,0.7142857142857143,0.124,0.2624988555908203,0.1653250753879547,0.232684776186943,False
"so if you ain't the true, you ain't really the one that's in control",0.0741129,0.8901100158691406,0.0,0.152,0.1387088447809219,0.0131201781332492,0.0011966696474701,False
that mind'll keep checking you checking you all the time,0.036336336,0.0,0.0,0.0,0.0104836830869317,0.001459288294427,0.0029664484318345,False
"like damn, you know what i am saying because it's not really in cl",0.5958905,0.996168315410614,0.1,0.157,0.5593358278274536,0.9332665205001832,0.9373748898506165,True
it's not really in sync with shit,0.867151,0.9999728202819824,0.15,0.375,0.9564841389656068,0.9695735573768616,0.9326026439666748,True
it's part of the system too,0.016590435,0.0,0.0,0.0,0.0008031742763705,0.0003434622194617,0.0002877396182157,False
i don't know,0.017770508,0.9742851853370667,0.0,0.0,0.0010861124610528,0.0019429659005254,0.0003481701423879,False
i know,0.022773718,0.0,0.0,0.0,0.0014815481845289,0.0004443990183062,0.000429977721069,False
"i'm just going on and on, but like this all started from you just asking me about my name",0.04165838,0.5386137962341309,0.0,0.0,0.000890955212526,0.0012629920383915,0.0011974648805335,False
"you know what i'm saying, you kn word word",0.1473238,0.0,0.0,0.0,0.2512870132923126,0.0073099788278341,0.0156816411763429,False
"i mean, i don't really look at time as age",0.027237365,0.999808132648468,0.0562499999999999,0.0,0.0008032580371946,0.0005966741591691,0.0009461025474593,False
i feel like i was born in the same moment that i'm in right now,0.024490505,0.0,0.0,0.0,0.0007992351311258,0.0005485438159666,0.0005528698093257,False
"i mean, unless we freeze time, unless we freeze time, you cannot say the day changed",0.033246122,0.9994487166404724,0.3125,0.0,0.0007122851093299,0.0009945016354322,0.0005066643934696,False
the day is continuous,0.022773718,0.0,0.0,0.0,0.0008339280611835,0.0005208497750572,0.0003856279072351,False
there is no breaks in day,0.022773718,0.6629321575164795,0.0,0.306,0.001141826622188,0.0007000049808993,0.0003413646772969,False
our mind tricks us to think that we going to sleep and we waking up,0.035649624,0.8116258978843689,0.0,0.097,0.0078362524509429,0.0008679834427312,0.0027424984145909,False
"no, you sleep in two cycles",0.046465382,0.9998754262924194,0.0,0.0,0.0142386406660079,0.0012087983777746,0.0070065152831375,False
this is the part of the dream you can control and the one where you socalled fall asleep,0.13296685,0.0,0.0,0.0,0.0236100144684314,0.00129777751863,0.0027275262400507,False
that's when you actually awake,0.05413456,0.653874397277832,0.0,0.0,0.0394103303551673,0.0011606661137193,0.0033807307481765,False
you can't control your body cause your body is made f as a suit to play around in this system,0.2712817,0.9999749660491943,0.0,0.0,0.146707996726036,0.0072525846771895,0.0025491174310445,False
"when the true you come out, it's like that first person on call of duty or something",0.061726328,0.0,0.0,0.0,0.0108868097886443,0.0006513107218779,0.0010681480634957,False
"you don't see your arms and your legs and all of that like i think we was touching on this before you don't see all of that, you only see a point of awareness and when you socalled wake up, you literally sleeve your body on and zip up a zipper and come out here and start playing yeah, man for real on some realness",0.24242763,0.0,0.0,0.0,0.0431112237274646,0.0043852590024471,0.0091087380424141,False
"you know what i'm saying and they keep, and the body is so sensitive to this system",0.10461388,0.0,0.0,0.0,0.0011052791960537,0.000474849337479,0.000648662506137,False
that's why it's got nerves and pain and this and this,0.10634898,0.5352969765663147,0.0,0.343,0.0058469441719353,0.000619376252871,0.0020989957265555,False
"it's just like keeping a ship with all the pressure right and keeping the compression chambers so ain't no air seeping, and all of that",0.031357653,0.0,0.0,0.076,0.0012269644066691,0.0009865950560197,0.0007798906299285,False
it's a spaceship and you gotta constantly g,0.043375164,0.0,0.0,0.0,0.067259557545185,0.0015217940090224,0.0050720586441457,False
but it's it's so d,0.11600884,0.5990779995918274,0.0,0.0,0.0089418077841401,0.0828284844756126,0.04178898781538,False
it's it's not just a spaceship,0.0186035,0.0,0.0,0.0,0.001110465847887,0.0004339074948802,0.0050022844225168,False
"it's everything concentrated into this like you got stars, planets, empty space, dark space",0.022945397,0.0,0.125,0.108,0.0014091850025579,0.0009293247130699,0.0022380575537681,False
"all of this is k, smashed into your body and it's just exploded like this is just the bowels of another big body, and we, the bacteria in that body",0.33859563,0.9999345541000366,0.0,0.0,0.2026513665914535,0.0008356824982911,0.0428575463593006,False
"mm, being the cells, a upside down pyramid magnifying glass",0.037194733,0.9696083068847656,0.1555555555555555,0.0,0.0050414730794727,0.0006115080905146,0.00132373906672,False
"just like we look at ants and shit in their world, it's a lot of them",0.7740273,0.0,0.2,0.179,0.8945554494857788,0.9551202058792114,0.9608784317970276,True
"excuse my french, it's a lot of them, but in their world this looks like just this yard looks like a whole planet",0.17242117,0.5699465870857239,0.0,0.0,0.0031262361444532,0.0015731750754639,0.0109809804707765,False
to them,0.036508016,0.0,0.0,0.0,0.0013766158372163,0.0008242095354944,0.0013798755826428,False
"you know what i'm saying, but to us, we just looking at 'em like we like we in",0.043375164,0.0,0.0,0.0,0.0010901438072323,0.000798673601821,0.000966633670032,False
and then it's just like us,0.021657806,0.0,0.0,0.0,0.0015215245075523,0.0003813657385762,0.0010401187464594,False
we in a aquarium,0.03427619,0.6618780493736267,0.0,0.0,0.0014823257224634,0.0006086235516704,0.0004896699101664,False
"somebody's looking at us in a round fish tank, or i believe, a square one, a flat square one with two holes in it, like two records on top of each other",0.09655894,0.9969467520713806,0.0,0.0,0.0007839730824343,0.0017491999315097,0.015851192176342,False
"that's that flat earth? no, when you get out the fish tank, you truly free you, trying to get out of the fish tank",0.09548495,0.961328387260437,0.0,0.0,0.0120947612449526,0.0042896824888885,0.0062205530703067,False
all of this is the fish tank,0.068918526,0.0,0.0,0.0,0.0013014297001063,0.0005600329604931,0.0034027465153485,False
"mmhm, well, not in the literal sense, w",0.03444787,0.9685001373291016,0.0,0.0,0.0010859929025173,0.0004798602312803,0.0011229946976527,False
w,0.025520578,0.0,0.0,0.0,0.0012372832279652,0.0059349364601075,0.0013956876937299,False
"when you looking at it like like this, if you was in a fish tank inside of the ocean and somebody dropped you to the ocean floor, and you see all these other fi fish just passing you up, and you in this tank you can't get, but so far and you notice, and everybody's going a lot further than you are",0.078108564,0.0,0.0083333333333333,0.0,0.0206921454519033,0.0033078994601964,0.002623593667522,False
"once you get out, you truly free",0.062125895,0.0,0.0,0.0,0.0069385133683681,0.0008486728766001,0.0005665238131769,False
"you see what i'm saying, but the analogy wasn't a great analogy cause it's a somebody will say, a cynic will say",0.22687212,0.998870313167572,0.0,0.274,0.0037825237959623,0.1541992574930191,0.3214582800865173,False
"well, that don't make no sense if you in the ocean, and of course you gonna want the freedom cause you see the other fish moving around, but the jump outside of the fish tank",0.090114996,0.9923669695854187,0.0625,0.0,0.0009443716262467,0.0006585612427443,0.0021226298995316,False
what i'm saying? like we saying? this system is broken,0.15684792,0.9999606609344482,0.4,0.248,0.0019029051763936,0.0008291395497508,0.001243206905201,False
"basically this system is okay, but the system's been hacked by a virus",0.09709594,0.9997616410255432,0.0,0.222,0.0048306342214345,0.0056013977155089,0.0007439619512297,False
"a virus is in here, changing the software doing stuff that it ain't supposed to be doing to us",0.14104263,0.9991980195045471,0.0,0.0,0.0324830338358879,0.0025870562531054,0.0007661413401365,False
"so when you have these heavy influences, destructive influences on you, like with your mind and your thoughts and your emotions, it's because something is playing that up that way that ain't truly you",0.118584804,0.9829164147377014,0.4,0.157,0.0160885881632566,0.0043249614536762,0.0011745978845283,False
the true you is a baby that knows how to enjoy themselves in the moment,0.31671798,0.0,0.0,0.0,0.0181249044835567,0.0176849663257598,0.0991594791412353,False
"don't need no friends, don't need no toys",0.09333697,0.9947935938835144,0.0,0.0,0.0088088605552911,0.0525392740964889,0.007084276061505,False
"just could, m",0.026722329,0.0,0.0,0.0,0.0014664911432191,0.0005538547993637,0.0008652432006783,False
m,0.02517722,0.0,0.0,0.0,0.0017175219254568,0.001225012470968,0.0005475403158925,False
play and just be happy,0.036851373,0.0,0.0,0.0,0.0008997837430797,0.0006009208736941,0.0007630392210558,False
get along with everything,0.044405237,0.0,0.0,0.0,0.001240546698682,0.0004363391781225,0.0004855078877881,False
love all animals,0.045778666,0.0,0.0,0.0,0.0082639977335929,0.0006588085670955,0.0012479679426178,False
you might have a little fear or something,0.15130237,0.9767399430274963,0.1875,0.293,0.00099954882171,0.0007369599770754,0.0007460851338692,False
"some things might scare you because you got this internal defense when something's aggressive like a dog or something, it might scare you know, but it's still being taught by grownups to put that fear in you cause it's some kids that you're already complete",0.22157386,0.6667996644973755,0.0,0.189,0.2408126145601272,0.0062419781461358,0.0166524555534124,False
"yeah, it's the",0.020408317,0.0,0.0,0.0,0.0009279148653149,0.000473106658319,0.0014112351927906,False
i mean,0.021796638,0.0,0.3125,0.0,0.0009314602357335,0.0006264690891839,0.0005888433079235,False
the biggest punishment i've learned is losing control of your emotions,0.14508054,0.999259889125824,0.0,0.392,0.0397223867475986,0.0157259833067655,0.0112792961299419,False
"it's not just losing control of your emotions, you're putting destructive out in the world",0.21362646,0.6049139499664307,0.6,0.209,0.0320025756955146,0.0321525931358337,0.0301832780241966,False
it's like a s,0.1530536,0.9162988662719727,0.0,0.0,0.0127332843840122,0.0199817102402448,0.1573573946952819,False
whole slew of stuff happens when you speak in a bad way you cursing somebody,0.44428605,0.9998810291290283,0.2499999999999999,0.2,0.2681760787963867,0.073004737496376,0.71934974193573,False
those are true curses,0.39230084,0.9797288775444031,0.0,0.0,0.0010305306641384,0.1422136276960373,0.8159665465354919,False
like spells are made out of just words like you could put you see,0.04131502,0.0,0.0,0.0,0.0014090273762121,0.0006438202690333,0.0009943533223122,False
a,0.0224908,0.0,0.0,0.0,0.0010865016374737,0.0007276595570147,0.0004114846815355,False
a magician put a spell on somebody and they'll just use words,0.112144895,0.0,0.0,0.0,0.0036836680956184,0.0006087413057684,0.073108360171318,False
they don't need to use a wand or no canteen,0.052935857,0.7913333177566528,0.0,0.196,0.0007177841616794,0.0008693193667568,0.0009833894437178,False
