text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text ten, ten, sixtyone, how many people you done? did this take too long? okay? alright, wow, fiftyseven, l, uh, valdosta, lowndes, nope, hudson docket, mmhm, south side off and on, mm, it's hard to say, cause i've been traveling a lot and shoot, i stay",0.1884524,0.9999082088470459,0.0,0.072,0.0026963173877447,0.0221994388848543,0.1596769392490387,False
"maybe sometime, maybe five year, ten year leave",0.028610796,0.998360812664032,0.0,0.146,0.0007309563225135,0.0004164109122939,0.0006744900019839,False
come back,0.039254878,0.7932143211364746,0.0,0.0,0.3370995223522186,0.0093645481392741,0.0016776097472757,False
"uh, so i wen",0.0334178,0.0,0.0,0.0,0.0007566804997622,0.0023980936966836,0.0019751337822526,False
"uh, yeah, most of my life i lived in maryl, laurel, maryland, mmhm, i've lived in orlando",0.043718524,0.0,0.0,0.0,0.000884516572114,0.0004213067295495,0.0003556523006409,False
"i lived in tampa, st",0.02637897,0.0,0.0,0.0,0.0010876189917325,0.0004322890890762,0.0003072209656238,False
"petersburg, hm, florida, virginia beach, virgingia, no, yeah, w, and new york",0.03444787,0.9081572890281677,0.0,0.0,0.0006970496033318,0.0007290133507922,0.0002528290497139,False
uhhuh,,0.5841243267059326,0.0,0.0,0.0140595352277159,0.0006325982394628,0.0007457265746779,False
i was in brooklyn,0.024662184,0.6092898845672607,0.0,0.0,0.0010716026881709,0.0004422224883455,0.0003628615231718,False
"it's somewhere uhhuh, yeah, mission, san josé high school, um, marching cat, trumpet and tuba, a and and a in the concert season i played the french horn",0.08420804,0.0,0.0,0.0,0.000801968970336,0.0011347801191732,0.0006311598117463,False
"okay, um, i'm disabled",0.1256687,0.995789110660553,0.0,0.0,0.0101056918501853,0.0113409617915749,0.001136653474532,False
"i like doing plumbing, though, yeah, here, valdosta, mmhm, hm, uhhuh, uh, he's disabled too now, but he used to mix paint housewife",0.32044756,0.0,0.2,0.0,0.0028582718223333,0.0141928205266594,0.0012240466894581,False
"no, well, uh w",0.021657806,0.9945657253265381,0.0,0.0,0.0010955302277579,0.0010136913042515,0.000501706963405,False
"actually, when i was born, i was born in hudson docket",0.024318827,0.9953124523162842,0.0,0.0,0.0007716218824498,0.0004671921778935,0.000868993520271,False
"well, man, my parents lost some lost a kid",0.09172598,0.0,0.0,0.362,0.0057922885753214,0.0026843869127333,0.0046054082922637,False
"so my mother okay, my biological parents",0.034104515,0.0,0.0,0.0,0.0010349374497309,0.0018339325906708,0.001334668486379,False
"uh, she couldn't have me out there in hudson docket, and i think i got them right",0.053335425,0.0,0.0,0.0,0.0006813509389758,0.0004543694376479,0.0009583918727003,False
biological is what? the uh? which parents are? that? that's the one that birthed me,0.039598234,0.9027165174484253,0.0,0.0,0.0025900627952069,0.0072539886459708,0.0018861620919778,False
"okay, yeah, she couldn't have me out there in in hudson docket",0.056931525,0.9937525391578674,0.0,0.0,0.0008844179683364,0.000533799175173,0.0006368290632963,False
"so and then my adopted parent, they had just lost some ki a ch, a child",0.09333697,0.0,0.0,0.133,0.0073898793198168,0.0011680802563205,0.0009374722721986,False
and so my mom still breast fed,0.44129625,0.9868513941764832,0.0,0.0,0.2490098774433136,0.0075516998767852,0.1444627493619918,False
"you know, fi for the milk, and they was all friends, so they adopted me",0.084745035,0.0,0.0,0.0,0.0009669389692135,0.0004886676324531,0.0012588594108819,False
so they go had got me,0.038053125,0.0,0.0,0.0,0.0024819816462695,0.0010181827237829,0.0090845264494419,False
"i didn't find out about until way tw when i was twentyone, but anyway i was raised in a good family and they came and picked me up from hudson docket, and i was raised on rdaddress2, street over there in little miami, south side, and i was raised in a good family, so no well, dad was in the military and we did a lot of traveling when i was small",0.04165838,0.0,0.0,0.033,0.0009266398847103,0.0004252885992173,0.0004042519431095,False
so but the house,0.016382186,0.9110425114631653,0.0,0.0,0.001491020200774,0.0005460105021484,0.0003698433865793,False
the house is nice,0.0142302895,0.0,0.0,0.0,0.0007579737575724,0.0004491420113481,0.0005044835270382,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
w,0.025520578,0.0,0.0,0.0,0.0012372832279652,0.0059349364601075,0.0013956876937299,False
we had,0.024318827,0.0,0.0,0.0,0.0010996095370501,0.0003673890023492,0.0003877944836858,False
"i had my own room, and then after there mama done had me and i was coming up",0.14463188,0.0,0.0,0.0,0.0207974687218666,0.000561210734304,0.0008979068370535,False
"she started having kids, and so the house was nice",0.06532243,0.0,0.0,0.0,0.0015545898349955,0.0004771258682012,0.0007191936019808,False
"three, be two bedroom",0.026035614,0.0,0.0,0.0,0.0448985584080219,0.0008008689037524,0.0002522961585782,False
"we added onto it later on, so it was nice",0.018881164,0.0,0.0,0.0,0.0005534539814107,0.0003315203357487,0.0002433908375678,False
i had a nice childhood,0.06532243,0.0,0.0,0.0,0.0007491614669561,0.0003143645299132,0.0008627684437669,False
i was blessed,0.029812546,0.0,0.0,0.0,0.000627014436759,0.0004207660676911,0.0005979138077236,False
