text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, you need to go monday every monday open mic",0.043031808,0.9500781893730164,0.0,0.0,0.00309535022825,0.0013749602949246,0.0005205738707445,False
they have like good wings,0.111500904,0.0,0.0,0.0,0.0008754997979849,0.0006065937923267,0.0056676450185477,False
"it, a lot of comedy poets singing dope",0.2752517,0.0,0.0,0.0,0.0519858077168464,0.0006209973362274,0.0005451212637126,False
"aw, yeah, sick",0.355017,0.9945161938667297,0.7142857142857143,0.508,0.0938201546669006,0.4268691837787628,0.6553659439086914,False
"mmhm, my boy mary, his family own it",0.033932835,0.0,0.0,0.0,0.0018804756691679,0.0013107086997479,0.0003748215094674,False
"it's black owned and stuff, so you know we come and support",0.31540272,0.0,0.1666666666666666,0.0,0.0710144266486167,0.0687733143568039,0.0824774801731109,False
at first we started off,0.02809576,0.7510470747947693,0.0,0.0,0.000962475198321,0.0005132226506248,0.0004501187941059,False
"it was like eight people in there, but this monday it was like fortyfive people in there",0.043375164,0.981116533279419,0.0,0.0,0.0063275098800659,0.0004407431697472,0.0006585631053894,False
"nah, i thought you lived o off of rdstreet3",0.14911842,0.9999239444732666,0.0,0.149,0.0119598694145679,0.0007238973048515,0.0016011814586818,False
"oh, wow, that's crazy",0.25447917,0.0,0.25,0.293,0.0597170628607273,0.0375438034534454,0.0266012288630008,False
yo,,0.0,0.0,0.0,0.1495386660099029,0.0010858507594093,0.0006667852285318,False
you been missing some dope stuff every monday,0.2712817,0.9038966298103333,0.2,0.239,0.0471359677612781,0.0143489353358745,0.3052572607994079,False
"yeah, nah, go in there every monday",0.020685982,0.8643096089363098,0.0,0.163,0.0012605085503309,0.0015496233245357,0.0003914858680218,False
"yeah, that's the spot",0.027580723,0.0,0.0,0.0,0.0011318598408252,0.0004096197953913,0.0006970415706746,False
"yeah, they got dope poets, female comedians",0.39230084,0.0,0.0,0.0,0.2367903292179107,0.0127909826114773,0.0569576434791088,False
"it's mad dope, mmhm, and it's free",0.29163063,0.9928379654884338,0.1124999999999999,0.278,0.0364910922944545,0.1621980965137481,0.5474433302879333,False
"yeah, yes, okay, um, i grew up on 3rd ave",0.036508016,0.0,0.0,0.0,0.0009504872723482,0.0006699605728499,0.0006101874168962,False
it used to be called rdstreet2 avenue a on rdaddress2 court,0.014507953,0.9200665950775146,0.0,0.0,0.0011714887805283,0.0003388949262443,0.0002882049884647,False
i was actually born there,0.023117077,0.0,0.0,0.0,0.0007226552115753,0.0003573322319425,0.000460727547761,False
"i was born on rdaddress2 court, and i lived there all the way up to like like fifteen years old, sixteen years old",0.040971663,0.0,0.0,0.0,0.0040521896444261,0.0003825835883617,0.0011593777453526,False
"um, it had its ups and downs",0.08501353,0.5377132296562195,0.0,0.0,0.0007845025975257,0.000400465214625,0.0013013905845582,False
it was a up,0.046465382,0.0,0.0,0.0,0.0057512004859745,0.0083945281803607,0.0036077401600778,False
"because, like most people in those projects been living there for a real long time, and like i was the project baby",0.03221605,0.0,0.0,0.0,0.0007196746300905,0.0009831510251387,0.0009356210939586,False
"so i was like the little baby that ran around with his diaper on that everybody, like try to play with and take care of",0.2459383,0.8958646655082703,0.1875,0.0,0.5086618065834045,0.091226190328598,0.0089922891929745,False
"so like we all, i, it was like one big family, you know, but then at the same time you had those street dudes that lived in the projects too, and when they used to go at it, you know what i mean, stuff got dangerous at the same time, you know, but as a child you don't really know what danger is you know",0.06012806,0.0,0.1187499999999999,0.124,0.0162231493741273,0.0019031261326745,0.0017360893543809,False
"so it take me to be older to be like okay, like our project was really dangerous, but to us kids it was awesome like big wheels had my little electric like monster truck",0.15743166,0.0,0.0,0.048,0.0042949789203703,0.0012156936572864,0.0015102430479601,False
it was awesome,0.025520578,0.0,0.0,0.0,0.0010028028627857,0.0003398490371182,0.0005398039356805,False
"yeah, well, one friend that i still have his name mary",0.022773718,0.0,0.0,0.0,0.0010481476783752,0.0006367089226841,0.00030125642661,False
"me and him been friends ever since babies, cause our moms were friends",0.040284947,0.0,0.0,0.0,0.0211298074573278,0.0019755852408707,0.0014484712155535,False
"um, he was like the chubby fat k, fat dude",0.7699882,0.523955225944519,0.0,0.0,0.8552653193473816,0.9644042253494264,0.9428046345710754,False
then he started playing football and slimmed up,0.112788886,0.5959498286247253,0.0,0.0,0.0160783994942903,0.027085181325674,0.0193651318550109,False
it was a dude named mary,0.06771983,0.609714150428772,0.0,0.0,0.0069292346015572,0.0031298880930989,0.0008467359584756,False
"he was a older dude like, probably like four years older than us and we all like looked up to him cause he was like the like, the east high school football player and like he used to train us out in the field, and we used to like play like like, t, like shoot 'em up, bust 'em up",0.355017,0.0,0.0,0.031,0.0261834897100925,0.4363219141960144,0.3612602651119232,False
"like, basically like football freehand football",0.019436494,0.7604238390922546,0.0,0.0,0.0014605743344873,0.0009851425420492,0.0008486207225359,False
"yeah, i had some pretty cool friends on rdaddress1 court",0.056931525,0.0,0.0,0.0,0.0007412445265799,0.0004131047753617,0.0003767745220102,False
it was cool,0.02655065,0.0,0.0,0.0,0.0006690194713883,0.0003897723508998,0.0005593093810603,False
"um, we woke up every day and we went outside",0.052136723,0.0,0.0,0.0,0.0007533198222517,0.0004947145353071,0.0004862896748818,False
"you know, probably just normal stuff, cause like we had like a square in the projects, so we'd just like ride our bicycle in that like circle a lot",0.0358213,0.0,0.0,0.0,0.0010123251704499,0.000437382783275,0.0009179809712804,False
and then we probably like all start coming together,0.042001735,0.0,0.0,0.0,0.0007728338241577,0.0004414270806591,0.0008473158231936,False
play shoot 'em up,0.44805592,0.0,0.0,0.353,0.1505072712898254,0.9429233074188232,0.8991602063179016,False
bust 'em up is basically like no one's on no one's team,0.16620636,0.9995977282524109,0.0,0.277,0.0565946958959102,0.0303723085671663,0.1374144703149795,False
it's kind of like twentyone in basketball,0.034791227,0.9541150331497192,0.0,0.0,0.0011622537858784,0.0010611417237669,0.0017215105472132,False
everyone against everyone and you just get a football,0.08501353,0.7284017205238342,0.0,0.0,0.1101930141448974,0.0052105416543781,0.0673750862479209,False
you just keep doing touchdowns,0.10634898,0.0,0.0,0.0,0.0012522019678726,0.0004867293173447,0.0142193045467138,False
and then w,0.017284594,0.0,0.0,0.0,0.0020702620968222,0.0026575967203825,0.00049361231504,False
"we probably split up into teams, play a round of that and then like we would either play like hideandgoseek, or like man hunt or something like that",0.0789077,0.9875404238700867,0.2,0.0,0.0072892056778073,0.0008654464036226,0.0006733669433742,False
"a yeah, and we used to play that from like pr",0.027237365,0.0,0.0,0.0,0.0043885284103453,0.0014431001618504,0.0012437759432941,False
like the projects all the way like to corn hill,0.016243355,0.0,0.0,0.0,0.0046281716786324,0.0004075212636962,0.0003731234464794,False
"so it was dope, o",0.16413476,0.9912317395210266,0.0,0.0,0.0659442022442817,0.0326746851205825,0.1064516678452491,False
or we used to go to three school play basketball,0.02124131,0.7328761219978333,0.0,0.0,0.0018892724765464,0.0004230313643347,0.0004993593902327,False
dodgeball at three school,0.09978092,0.0,0.0,0.0,0.0015442012809216,0.0009724248666316,0.0005284426151774,False
that's like a normal day,0.024318827,0.6120007038116455,0.0,0.0,0.0013783363392576,0.0004746621707454,0.0006359778344631,False
that's when life was good,0.0168681,0.0,0.0,0.0,0.000993285793811,0.0006494292174465,0.0015636397292837,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
mary seen me all the time,0.035477944,0.0,0.0,0.0,0.0109265930950641,0.0004182094126008,0.0004082684463355,False
"yeah, no, i didn't know that that's crazy",0.21036349,0.9714942574501038,0.6,0.226,0.0097479633986949,0.0278884954750537,0.0170217417180538,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"i went to mission san josé high school, mission san josé high school and the mission san josé high school",0.017909339,0.0,0.0,0.0,0.0010627137962728,0.0004310461808927,0.0002088217443088,False
mission san josé high school was,0.014507953,0.0,0.0,0.0,0.0013836536090821,0.0005013871123082,0.0006086038192734,False
like you ever seen the movie high school high? what? it's a nineties movie,0.044748597,0.9989687204360962,0.0,0.0,0.0014479712117463,0.0006540486356243,0.0005480977706611,False
it's so dope,0.25447917,0.0,0.0,0.0,0.2096515893936157,0.1367910951375961,0.391096293926239,False
a,0.021380141,0.0,0.0,0.0,0.0010865016374737,0.0008991816430352,0.0005542637663893,False
"but it's like you know, shoot at mission san josé high school",0.36944604,0.803764283657074,0.0,0.19,0.0019746469333767,0.3316484987735748,0.566534161567688,False
"i had to be around like had to be like fourteen years old, thirteen, fourteen years old",0.0825038,0.0,0.0,0.0,0.0736489072442054,0.0005140642751939,0.0059817447327077,False
"it was man, school was crazy like there was a lot of gangs in school like you could walk up the stairways, kids behind th the stairs, gambling or like rolling dice and playing tunk the cafeteria",0.34388447,0.0,0.5,0.055,0.0641207098960876,0.0066715278662741,0.2690961360931396,False
like the reason why they f,0.024833864,0.5589110255241394,0.0,0.0,0.1066952347755432,0.1960007846355438,0.0112255541607737,False
they,0.023288755,0.0,0.0,0.0,0.0147170908749103,0.0013960419455543,0.0021094267722219,False
"they changed the foam plates is because like they used to have food fights in the cafeteria and be throwing like them, heavy plastic trays and stuff like that was crazy",0.29756662,0.9851762056350708,0.4,0.132,0.0120852561667561,0.0630301386117935,0.1226000636816024,False
"but i, it was cool too, because like we used to have like basketball tournaments and they had this one that was like a bask",0.08170467,0.0,0.0,0.0,0.0325935631990432,0.0023444246035069,0.0408152118325233,False
i mean a boxing league,0.022945397,0.0,0.3125,0.0,0.0018850904889404,0.0004102415405213,0.0028834834229201,False
so i,0.024147147,0.9724598526954651,0.0,0.0,0.002060588216409,0.0005434590275399,0.0004857612948399,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
"it kept the kids active, you know, but this k",0.059328925,0.7493236064910889,0.1333333333333333,0.0,0.002478337381035,0.0009623560472391,0.004646907094866,False
the kids was so bad there that a probation officer had her own office inside the middle school,0.13431281,0.9999326467514038,0.0333333333333332,0.209,0.009067103266716,0.0026772550772875,0.0143694374710321,False
and like back then it was nothing but w,0.038911518,0.8295855522155762,0.0,0.0,0.0066416161134839,0.0046335430815815,0.0005668362719006,False
now you get older like yo,0.11085691,0.0,0.0,0.0,0.450169026851654,0.0016038303729146,0.003581786295399,False
it's a probation officer assigned to the school that's crazy,0.355017,0.9689621925354004,0.6,0.211,0.0565081462264061,0.0858805552124977,0.0277607962489128,False
so like teachers,0.014160873,0.8140053153038025,0.0,0.0,0.0508863143622875,0.0010855818400159,0.0005849250010214,False
