text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, uh",0.018325835,0.9808328151702881,0.0,0.0,0.0007155283237807,0.000646089320071,0.0005077381501905,False
also in the paper they were asking people to come and give information,0.017701091,0.9990028738975525,0.0,0.0,0.0006635544123128,0.0004479253839235,0.0003090246464125,False
their names will not be public,0.045091953,0.999470055103302,0.0,0.0,0.0007591643952764,0.0100342873483896,0.0005273120477795,False
"and uh, i thought this was good to a good step to make",0.036679696,0.0,0.0,0.0,0.0005832770839333,0.0004088551504537,0.000659093610011,False
"yeah, uh, well, people, i think they were aware of it, but they were afraid to complain",0.08367105,0.0,0.175,0.159,0.0007372585241682,0.0005572991794906,0.0005398983485065,False
"um, you know it's it's just different, um",0.042001735,0.9090300798416138,0.0,0.0,0.0007491675787605,0.000407044077292,0.0014996249228715,False
"when you have uh, people moving in, that's not from this area and they've been exposed to other things",0.03736641,0.8898892998695374,0.125,0.067,0.0006628161645494,0.0004906419781036,0.0008783988887444,False
"you have a lot of kids coming down from the city and in this area, you know, maybe with the grandparents or aunts or something, and they uh think they can do what they did in other places, you, d you, even though we might be a little country hick town, but we still want a nice place to live, you know, and live comfortably in in the community where you stay",0.09924392,0.0,0.0,0.0,0.0047313659451901,0.0018276360351592,0.0016270237974822,False
you don't wanna see that you know,0.05773066,0.0,0.0,0.0,0.0034972561988979,0.0096580404788255,0.001148015493527,False
"yes, yes, we had a l",0.018881164,0.0,0.0,0.0,0.000673467409797,0.0029398999176919,0.0009261862724088,False
"a lot of new people to move in, and uh from different areas you know, and uh, you can see a difference even though uh",0.044748597,0.0,0.0,0.0,0.0006882399902679,0.0004289294884074,0.0006728694424964,False
"even with the uh, ap apartments over here, you know, it was very um",0.06412373,0.970967173576355,0.0,0.0,0.0010352224344387,0.0004948536516167,0.0027221345808357,False
"aware to the people in the community that you had people uh coming in that had not been here living here previously, because a lot of that came in with the arguing and disturbance, and you know, loud talking and stuff going on all night long",0.062125895,0.0,0.0,0.113,0.0007310723303817,0.0006310996832326,0.0019980568904429,False
you know this is a quiet community and everybody knows everybody else,0.05413456,0.0,0.0,0.0,0.0007001527701504,0.0004624466528184,0.0007628959720022,False
"hey, that sounds like like your neighbor",0.05253629,0.0,0.0,0.0,0.001416262355633,0.0025890958495438,0.0013862123014405,False
"one neighbor right there, he ain't been",0.026722329,0.0,0.0,0.0,0.0010521068470552,0.0012623558286577,0.0008919251849874,False
"he, ain't he ain't never lived here",0.022773718,0.0,0.0,0.0,0.0082458918914198,0.0118421567603945,0.0271456111222505,False
