text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, yeah, we had a small house at first, and then we moved to a larger house on south street rdaddress5",0.02054715,0.9998733997344971,0.0,0.0,0.0015128201339393,0.0004291239893063,0.0002726150560192,False
"and we was about a block from my elementary school, which was south street elementary school walking distance",0.022074303,0.5173599123954773,0.0,0.146,0.0007533176685683,0.000484991207486,0.0003623186494223,False
so we went there,0.024318827,0.9264877438545227,0.0,0.0,0.0008523343130946,0.000437248731032,0.0004177643277216,False
i went to there for until i was seventh grade,0.037023053,0.0,0.0,0.0,0.0017884480766952,0.0006512936088256,0.0005833808099851,False
then we had go to mission san josé high school over on troop street,0.018464668,0.971950888633728,0.0,0.0,0.0011636451818048,0.0004709150816779,0.0005502003477886,False
"we walked there because there was no busses, but we were close enough to walk to school",0.024833864,0.0,0.0,0.091,0.0010038246400654,0.0009364246507175,0.0005241160397417,False
but some people didn't,0.015202113,0.0,0.0,0.0,0.0006777766393497,0.0003788273024838,0.0003702130634337,False
"they had to come from way, cross town and tom, town, and everywhere you know",0.028267438,0.0,0.0,0.0,0.0011628124630078,0.0007556205964647,0.0008430767920799,False
back over here we only had two elementary school,0.04783881,0.9836997985839844,0.0,0.0,0.0009036568808369,0.0004922280786558,0.0004556793428491,False
that was magnolia and south street,0.025005542,0.8222240805625916,0.0,0.0,0.0010856795124709,0.0005150962970219,0.0003440355358179,False
"no, no, mmhm, where i lived",0.02637897,0.999931812286377,0.0,0.0,0.0009799569379538,0.0005067076417617,0.0007241801940836,False
so south street,0.02124131,0.9917042255401611,0.0,0.0,0.0037491016555577,0.000489268451929,0.0003373952640686,False
where the? where the south? where'd you go down there? over there? pineview? that's was south street campus,0.03204437,0.9985472559928894,0.1555555555555555,0.0,0.0014493839116767,0.0006844270392321,0.0006848393240943,False
they tore it down and put e that school there,0.1539292,0.9974440336227417,0.1555555555555555,0.0,0.0044173714704811,0.0032514296472072,0.0122784962877631,False
"mmhm, yes, we didn't know anything about the other side of town",0.020408317,0.9973005652427673,0.125,0.0,0.0007641004631295,0.0004502177471294,0.0006218531634658,False
"well what the white folks did, and we always had to get handy downs",0.355017,0.0,0.0,0.0,0.0081839151680469,0.1097386553883552,0.1509077847003936,False
"you know, they would have the best books desks, any kind of equipment, and we got 'em when they was getting new ones, so we was able to get their books, and now we never had new books even through high school",0.02792408,0.0,0.0,0.0,0.0010436240117996,0.0004217533860355,0.000314425677061,False
"finished mission san josé high school in nineteen, fiftyfour, still had no new books",0.039598234,0.9098083972930908,0.0,0.145,0.0011775054736062,0.0004031078715343,0.0003992667770944,False
no new,0.019575324,0.9959133267402649,0.0681818181818181,0.688,0.0010093594901263,0.0007329547661356,0.0004052103613503,False
nothing,0.018464668,0.9651050567626953,0.0,0.0,0.012052564881742,0.0005665575736202,0.0006330216419883,False
it was,0.020130653,0.5452705025672913,0.0,0.0,0.0022854036651551,0.0005957576213404,0.0006663513486273,False
always hand me down,0.104076885,0.0,0.1555555555555555,0.0,0.0215344298630952,0.0206758510321378,0.0155279608443379,False
"i think so, because during that time the teachers was, they were black too",0.39108577,0.7918187975883484,0.1666666666666666,0.0,0.3269301950931549,0.5571319460868835,0.1297986805438995,False
"you know, so they always see that we learned and most of 'em knew your parents, so if they knew your parents, they was gonna get with your parents and talk",0.020824814,0.0,0.0,0.0,0.0040247365832328,0.0010943829547613,0.0006978312158025,False
"it wasn't no such thing as pta and stuff like that, but they would just come back cause telephones wasn't in use",0.035477944,0.9965314269065857,0.0,0.0,0.0007906563696451,0.0004503808158915,0.0005613637040369,False
telephones wasn't e,0.010134743,0.9780554175376892,0.0,0.0,0.00310466485098,0.0005253982380963,0.0006849819910712,False
first telephone we had,0.0186035,0.0,0.0,0.0,0.0006662252708338,0.0003330002364236,0.000482611823827,False
i think we had to put a quarter in it or something on the wall to use it,0.13521013,0.9999884366989136,0.0,0.0,0.0021142966579645,0.0004875465529039,0.0086873536929488,False
and that was real rare,0.055333257,0.0,0.0,0.0,0.0006914011319167,0.0004379207384772,0.0009344384889118,False
you was a you was something,0.070516795,0.0,0.0,0.0,0.7297452688217163,0.0019706189632415,0.1363246738910675,False
