text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, okay, yes, i stayed on uh church street with my grandmother mary",0.03187269,0.998396098613739,0.0,0.0,0.0035409601405262,0.0015591342234984,0.0007001283811405,False
"no, after the flood in ninety nine, uh, grandma didn't wanna go back to princeville said she needed a change",0.03994159,0.9910717606544495,0.0,0.0,0.0008716766606085,0.0014552590437233,0.0009413720108568,False
"she felt that by her being that old that she didn't want to start over again in the same place where she was raised, so we moved to rocky mount, which is about fifteen miles away",0.04406188,0.0,0.0,0.034,0.0008938644896261,0.0007516465266235,0.0005369400023482,False
the neighborhood over there around the corner from my uncle's house,0.04680874,0.0,0.0,0.0,0.0007564873085357,0.001234715571627,0.0004768389626406,False
"mmhm, yes, mmhm, most of 'em yes, princeville was basically like your last name didn't matter because everybody was family",0.0765103,0.9223232865333557,0.0,0.043,0.0049663223326206,0.0008426804561167,0.0005278208991512,False
like,0.022351967,0.0,0.0,0.0,0.001461298437789,0.0012561561306938,0.0005801010993309,False
"if you did something in the streets and somebody else's family saw it, it's like they had permission to punish you and then you would get punished again when you got home, so it's basically like everybody knew each other if if we ate anything, they ate, so it's like basically we did everything together and nothing was separated and it's a whole lot different now because you don't see those people anymore",0.0753116,0.6341878175735474,0.0,0.078,0.0055059492588043,0.0014033226761966,0.0006986170774325,False
everybody moved away,0.06012806,0.973537802696228,0.0,0.0,0.0017468035221099,0.0049847429618239,0.0008735416340641,False
"it's a lot of people came back, but it's twice as many that didn't come back and didn't wanna come back",0.039598234,0.9959747195243835,0.0,0.0,0.0009951427346095,0.0007148181321099,0.0005605876212939,False
"um, most people just came across the bridge to tarboro",0.03049926,0.9887274503707886,0.0,0.0,0.0006710594170726,0.0005152649246156,0.0005151404766365,False
"a lot of 'em moved to rocky mount and greenville, raleigh, greensboro, just moved anywhere but there because they didn't",0.04406188,0.0,0.0,0.0,0.0008637782302685,0.0005069900653325,0.0003975148429162,False
"i mean after the flood and everything it, it still doesn't feel the same",0.035134587,0.9996337890625,0.15625,0.0,0.0006719476659782,0.0004066172987222,0.0011218206491321,False
my mother moved back,0.030670939,0.0,0.0,0.0,0.008202051743865,0.0152248824015259,0.0012802320998162,False
it doesn't feel the same cause you don't see those same people anymore,0.0334178,0.9993842840194702,0.0,0.0,0.0011417341884225,0.0010542123345658,0.001869392581284,False
it's a whole bunch of new people,0.089577995,0.0,0.0,0.0,0.0009102152544073,0.0004469691193662,0.0015873822849243,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
"mmhm, she",0.033246122,0.9932896494865417,0.0,0.0,0.0360618904232978,0.001220473786816,0.0011441147653385,False
"yeah, she did",0.02792408,0.0,0.0,0.0,0.0017294669523835,0.0004121581732761,0.0007158973021432,False
"she was really pressed that and was just like, can we just please move somewhere else and the land that she has my grandfather willed to her, and so she wasn't gonna give her land up that easily",0.08850401,0.8451935052871704,0.0,0.0,0.0007025586091913,0.0006629153504036,0.0007709189085289,False
she didn't care what kind of land they called it or what people thought of princeville,0.08170467,0.9999352693557739,0.0,0.149,0.0338631868362426,0.001174729433842,0.0011751384008675,False
that was her home and that she wanted to go back,0.027752401,0.0,0.0,0.0,0.0039567509666085,0.0032270518131554,0.0006543713388964,False
so she did,0.031529333,0.8705723285675049,0.0,0.0,0.0024740360677242,0.0004206583835184,0.0006384818116202,False
mary,0.010967735,0.0,0.0,0.0,0.0322407037019729,0.000819110951852,0.0008334260201081,False
"mmhm, i know a lot about my grandfather, but i do not know a lot about his family there",0.045778666,0.9996860027313232,0.0,0.0,0.0006527406512759,0.0004421242629177,0.0005486063309945,False
"they are a lot of mary, and i'm not sure if we are related",0.047495455,0.0,0.125,0.131,0.0042855171486735,0.0004246412718202,0.000542145979125,False
"i know some of his family, but so yeah, this may not be the same, mary",0.017284594,0.0,0.0,0.0,0.0008171958033926,0.0004014261066913,0.0004271248471923,False
it was like she was almost hysterical,0.27045983,0.7865411639213562,1.0,0.0,0.1848269551992416,0.0331834554672241,0.009773856960237,False
"anytime we said anything about not going back, it was like getting your head chopped off",0.27690583,0.9999563694000244,0.0,0.0,0.6430762410163879,0.7863476872444153,0.5695504546165466,False
"she was like you don't wanna do what, but she was",0.08555053,0.0,0.0,0.0,0.0133149521425366,0.0144396871328353,0.017718605697155,False
she was pressed on getting back and she did all she could,0.05773066,0.0,0.0,0.0,0.0012933987891301,0.0007683416479267,0.0009118315065279,False
"i mean, we didn't have our hand in the cookie jar or anything about that house and neither did my father, because she just hustled",0.15976663,0.9922548532485962,0.3125,0.099,0.0009508078801445,0.0052044629119336,0.0222909245640039,False
basically did,0.015549194,0.9895663261413574,0.0,0.0,0.0023048336151987,0.0016136665362864,0.0007192128105089,False
"she did everything as far as the furnishings, and um, picking out what house she wanted and we had nothing to do with that",0.028610796,0.0,0.0,0.0,0.0008866724674589,0.0004054655437357,0.0006396298413164,False
she didn't want us to have anything to do with it,0.04783881,0.995171844959259,0.0,0.109,0.0012742929393425,0.000525573559571,0.0006063259206712,False
"it's like this is, i want my house, my new house to be as close as possible to my last house, so i will feel comfortable in it, and she did to a t",0.04543531,0.0,0.0,0.0,0.0078004207462072,0.0015356154181063,0.0020746279042214,False
if it took her ordering something from timbuktu to get it to look like the last house,0.07251463,0.8954912424087524,0.0,0.0,0.0023345884401351,0.0006462318706326,0.0006591040291823,False
she did it,0.03856816,0.0,0.0,0.0,0.0027066655457019,0.0003939740709029,0.0008188214851543,False
"just one more aunt, just one more aunt",0.2298686,0.0,0.0,0.0,0.002237802837044,0.0003912552783731,0.0032141341362148,False
"that's there and i have a few cousins that went back, but as far as the maternal family, it's just my mother and my aunt, mmhm, which is totally different now",0.043031808,0.721133828163147,0.025,0.0,0.0006640155916102,0.0005525992601178,0.0004572254838421,False
"but yeah, it was",0.021518974,0.0,0.0,0.0,0.000862895452883,0.0004234267398715,0.0007024816004559,False
you didn't see too many white kids,0.27045983,0.9626387357711792,0.0,0.0,0.0804292634129524,0.1363288164138794,0.0523866638541221,False
"i didn't meet my first white person until i was in the third grade because from kindergarten to second, i went to princeville",0.16620636,0.0,0.0,0.0,0.003873097943142,0.0324720665812492,0.0164640601724386,False
"it was like you saw white teachers, but no white students, and i, the first white student was third grade when i went to this school called mary mary elementary, and that's when, um, the kids from princeville and the kids from stocks elementary school",0.26132804,0.9994544386863708,0.0,0.059,0.0125826383009552,0.1123445406556129,0.0387683287262916,False
"that school only had the third grade, so it's just basically taking these two schools and mixing them together",0.03770977,0.9857805371284485,0.0,0.0,0.0007126388372853,0.0006353689823299,0.0008426142157986,False
"and it's just like two schools meeting each other for the first time, so one was mostly white",0.18746567,0.6219995617866516,0.0,0.0,0.0015540341846644,0.0529055632650852,0.0543383248150348,False
"that stocks had a few blacks because of east tarboro and east tarboro students went there and then all the princeville students uh, went to princeville, i mean, i see, you would see them, but i just like i never had 'em in my class",0.38959074,0.0,0.25625,0.0,0.0149696040898561,0.081078864634037,0.0397081561386585,False
it was like a classroom with two teachers,0.03461955,0.9564903974533081,0.0,0.0,0.0017071546753868,0.001636826666072,0.0006381490384228,False
the teachers,0.018325835,0.0,0.0,0.0,0.0016739849233999,0.0017630325164645,0.0005112681537866,False
most of 'em was like they had a black and a white teacher,0.28517663,0.8014040589332581,0.0,0.0,0.2401842474937439,0.31502765417099,0.164197489619255,False
and then it's like thirty black students,0.42390585,0.8402208685874939,0.1666666666666666,0.0,0.3802664875984192,0.3871163427829742,0.1952360123395919,False
so that's all i was used to seeing was black kids,0.4151741,0.98799729347229,0.1666666666666666,0.0,0.3696084022521972,0.5088015198707581,0.2880762219429016,False
so when i saw this white kid i'm like,0.263611,0.0,0.0,0.0,0.0474017411470413,0.1302105486392974,0.063430443406105,False
"well, what is he? it was strange and then i remember seeing movies about the segregation and all that stuff was just running through my head",0.087430015,0.9959089756011963,0.05,0.065,0.0007771090022288,0.0199792515486478,0.0018838322721421,False
but it it was nothing like that,0.02809576,0.9989111423492432,0.0,0.308,0.0011838513892143,0.0003961520269513,0.0007457073079422,False
ac,,0.0,0.0,0.0,0.0009601054480299,0.0007963117677718,0.003003861522302,False
my best friend for the longest time was a white kid,0.2712817,0.0,0.0,0.0,0.0041184336878359,0.0908981785178184,0.0155942579731345,False
"mmhm, mmhm, it was mission san josé high school and that was fourth and fifth, fourth and fifth grade before we went to middle school mission san josé high school, mmhm, mmhm, no, actually, that's the only",0.045778666,0.9886931777000427,0.0,0.0,0.0016638862434774,0.000408838794101,0.0003927246143575,False
"that's the only time that we were ever in school together because when she got there when she was a freshman, i was a senior",0.090114996,0.0,0.0,0.0,0.0011269908864051,0.0006249675061553,0.0017635670956224,False
i went to college at um,0.035306264,0.0,0.0,0.0,0.0009222298394888,0.0005128678749315,0.0003582791250664,False
"north carolina, a and t in greensboro",0.029984225,0.0,0.0,0.0,0.0006841224385425,0.0006521908799186,0.0002593376848381,False
"i got homesick, missed my grandmother and my mother, so i came back home and did the lazy thing for awhile, and then i went to ecu and i got bored with that",0.15130237,0.9999197721481323,0.25,0.227,0.0026179461274296,0.0032223081216216,0.0021285777911543,False
