text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, oh, wait",0.030842619,0.9996488094329834,0.0,0.0,0.000881987158209,0.0010861022165045,0.0005490912590175,False
i had it,0.033074442,0.0,0.0,0.0,0.000888759153895,0.0003875520487781,0.0004371207614894,False
she was so proper,0.11085691,0.0,0.0,0.0,0.00358682195656,0.0009780089603736,0.0023072010371834,False
"so you saying i'm not proper? yep, he",0.037194733,0.9965412020683289,0.0,0.212,0.0042649647220969,0.0019182878313586,0.001001993427053,False
he is like that,0.05852979,0.0,0.0,0.0,0.0137686431407928,0.0017319731414318,0.0437108688056468,False
i try to leave him from time to time,0.059328925,0.9107509255409241,0.0,0.13,0.0010285332100465,0.0228534676134586,0.0010375248966738,False
i'm so loyal,0.047495455,0.0,0.0,0.0,0.00142241793219,0.0003678571956697,0.0004556376370601,False
"i'm so no, but loyalty i've learned from this principal",0.032387726,0.0,0.0,0.0,0.0006250598235055,0.0022864998318254,0.0004844538925681,False
"well, she, mm, i won't go there like bleach, real bleach with the blue that you bought, not the one that you buy like clorox, the real bleach, and you buy that that's the real thing you believe in that it kills right, the germs and all that you",0.28996843,0.9910579919815063,0.0,0.102,0.0955852642655372,0.0537407845258712,0.1926378309726715,False
you w,0.05093802,0.0,0.0,0.0,0.2478265613317489,0.0265379026532173,0.006530303042382,False
"wait, mary",0.008954669,0.987520694732666,0.0,0.0,0.0143214594572782,0.0008427190477959,0.0006939091836102,False
"stop the faces but no, and so you become a loyal customer of the like",0.2712817,0.0,0.0,0.076,0.0055235992185771,0.0138700325042009,0.0434673652052879,False
bleach is your,0.31671798,0.997865617275238,0.0,0.0,0.7419791221618652,0.0065482603386044,0.0080211702734231,False
clorox,0.05493369,0.0,0.0,0.0,0.0013305164175108,0.0009470950462855,0.0754236429929733,False
is your bland brand,0.14822112,0.9981476068496704,0.1666666666666666,0.0,0.4507210850715637,0.0164859406650066,0.1508698612451553,False
"when you say bleach, you mean clorox, right, so you're not gonna go buy the little other kind of stuff they have like for a dollar, cause the clorox, whether it's for washing or cleaning, whatever it's going to do the job",0.08420804,0.9555503129959106,0.0,0.0,0.0064461198635399,0.0011413851752877,0.0013783933827653,False
i'm that way with your mother's that way,0.37083253,0.0,0.0,0.0,0.3732616007328033,0.0161603391170501,0.1244155913591384,False
even with her toilet tissue,0.17380224,0.9944549202919006,0.0333333333333333,0.0,0.2130143642425537,0.1163012757897377,0.0731667280197143,False
scotts,0.03753809,0.0,0.0,0.0,0.0012217479525133,0.0286010708659887,0.0017005249392241,False
"well, i think you switching now",0.057331093,0.9447009563446045,0.0,0.0,0.001014337525703,0.0004804588970728,0.000493360159453,False
"aren't you okay, scotts? that's her brand",0.09172598,0.0,0.0,0.217,0.0031955009326338,0.0009911073138937,0.0047160745598375,False
that's been her brand loyalty,0.026722329,0.0,0.0,0.0,0.0007558481302112,0.0004774147528223,0.0004064335953444,False
even with people like there are people who have made it possible for you,0.04818217,0.0,0.0,0.0,0.0009438247070647,0.0007138970540836,0.0008450669702142,False
they might not do what you do,0.04406188,0.9979471564292908,0.0,0.0,0.0034263068810105,0.000997211318463,0.0007077583577483,False
they might not be as smart as you are,0.39230084,0.9993700385093689,0.0,0.22,0.1282900273799896,0.4287134706974029,0.5508636832237244,False
"but if they didn't do the things that you might consider as little or beneath you, then you couldn't do what you do",0.03461955,0.0,0.1875,0.0,0.0018690492724999,0.0009626921382732,0.0030914021190255,False
but so you are very loyal like that's li,0.052935857,0.0,0.0,0.0,0.0010262023424729,0.0020307772792875,0.0241336338222026,False
"i know you and your mom, mom, gonna be there",0.29855597,0.0,0.0,0.0,0.4192294180393219,0.0138747347518801,0.0097568510100245,False
whatever loyalty,0.03204437,0.0,0.0,0.0,0.0014058473752811,0.0004756064736284,0.0003466626512818,False
i can't explain it,0.0168681,0.9925739765167236,0.0,0.0,0.0009633931913413,0.0004672189243137,0.0003568672109395,False
so like my me,0.022945397,0.0,0.0,0.0,0.0384882427752018,0.0006478068535216,0.0005120206624269,False
"i'm saying like where i work at my boss, like i should be loyal, but being loyal now means to some people that you are going to be dishonest, discredit yourself to save or to make the one that's in charge look like",0.14418322,0.0,0.0,0.087,0.0288982726633548,0.0082468511536717,0.0262522660195827,False
"how could i say hot cheddar hot cheese, so to speak, does that make sense and so loyalty? now like the last two years, i never thought of it this way, but it's like a dirty word, and that's so sad to me, because i am loyal",0.1884524,0.0,0.0444444444444444,0.15,0.0038298193830996,0.0032970397733151,0.0062560373917222,False
i am stable very much so it's hard for me to get out of my,0.10699297,0.0,0.2916666666666667,0.099,0.0012021551374346,0.0005596568225882,0.001218419522047,False
"i've gotta find another place to live because of my situation with my feet and all, but i'm just consistent, stable, loyal",0.038911518,0.0,0.0,0.0,0.0014605006435886,0.0003939275047741,0.0003798617399297,False
"that's me, and so, but sometimes though you might have to, i don't know to save yourself, we do and it's sa",0.050585672,0.0,0.0,0.141,0.0138674098998308,0.0011653307592496,0.0096757300198078,False
"well, i don't know about",0.019436494,0.9607234001159668,0.0,0.0,0.0007228126050904,0.0037697376683354,0.0004160595708526,False
cut the ties,0.21186037,0.9631912708282471,0.0,0.512,0.0245718751102685,0.0586421266198158,0.0725482478737831,False
"i think you should always be able to wherever home was to go back home, and i'll never forget",0.07091636,0.0,0.0,0.0,0.0009887231281027,0.0034203007817268,0.0004949875874444,False
and this was recently when i got my dri,0.026894007,0.0,0.0,0.0,0.0008826134726405,0.0003733735647983,0.0005187211208976,False
"oh, it was last year at august, renewing my driver's license and these two guys were talking",0.031014297,0.0,0.0,0.0,0.0006960525061003,0.0009887616615742,0.0009540392202325,False
"i'm never involved really in the conversation, but i always am over hearing conversations and he says you can always go back home and i'm listening like i always go back home, whether you're dead or alive",0.10956893,0.0,0.0,0.128,0.0377009510993957,0.3573899269104004,0.0011754961451515,False
"definitely, if you're dead, you're gonna always go back home and i thought wow, that's why i kept saying i gotta get involved in the church again, cause i stopped going to church because of my heroes",0.123736724,0.0,0.025,0.129,0.1988075375556945,0.4117762744426727,0.0192474275827407,False
they kind of fell down,0.10031791,0.9999939203262329,0.0,0.0,0.0063277194276452,0.0009302988182753,0.0044768215157091,False
"do you know what i'm saying? so again, that whole loyalty it's like last year is different",0.052935857,0.7621906399726868,0.0,0.0,0.0007413179264403,0.0004389741807244,0.0005323464865796,False
now that's why i use the word sta,0.034104515,0.8073614239692688,0.0,0.0,0.0034035420976579,0.0004412625858094,0.0032542820554226,False
stability,0.018187003,0.0,0.0,0.0,0.0007906947284936,0.0005870246677659,0.0003895799163728,False
that's different,0.021796638,0.9715731143951416,0.0,0.0,0.0008613576646894,0.0003779595717787,0.0005830044974572,False
loyalty,0.024490505,0.0,0.0,0.0,0.0012322594411671,0.0011426355922594,0.0006098124431446,False
gonna be there where you're my ride or die,0.6710289,0.0,0.0,0.328,0.9078516364097596,0.9400800466537476,0.4726080596446991,False
