text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, my name is mary",0.015202113,0.9579413533210754,0.0,0.0,0.0010768596548587,0.000651838898193,0.0002902856504078,False
"today's date is the fifteenth of um, may, um, you need time, oh three, twentysix, nineteen, seventysix, valdosta, georgia, what neighborhood do i claim? um, i guess i, west side the west side of valdosta, um, more or less, um, basically all my life except for um, maybe a seven eight year period, um, oklahoma city, oklahoma, um, i did most of my schooling actually in oklahoma, my middle school years and middle school, mfa, elementary, middle school, and we left my sophomore year",0.07850813,0.9820066094398499,0.0,0.0,0.0008369786664843,0.0005156653933227,0.0004608430899679,False
i graduated from mission san josé high school high,0.017423427,0.0,0.0,0.0,0.0010663550347089,0.0004575432976707,0.0002693694550544,False
"yes, i, currently, i currently go to mission san josé high school college",0.018881164,0.0,0.0,0.0,0.000848383817356,0.0003945363278035,0.0002702234778553,False
"um, i'm studying",0.02124131,0.0,0.0,0.0,0.0007226683665066,0.0005074546788819,0.0004144770791754,False
"i'm on my basics right now doing all my core, but i'm going into sociology",0.026894007,0.0,0.0,0.0,0.0006280006491579,0.0004167740989942,0.0004455463786143,False
"no, not right now",0.01596569,0.8989335894584656,0.1428571428571428,0.0,0.0008729018154554,0.0004144415142945,0.0004773250839207,False
i'm unemployed,0.046122026,0.9953216910362244,0.0,0.0,0.0142411505803465,0.0009082815377041,0.0004550610028672,False
"um, i think he was born in valdosta, she was most definitely, i think she was born in valdosta, too",0.031357653,0.0,0.0,0.0,0.0007088400307111,0.0004039562772959,0.0005768442642875,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
he's the tire man,0.29070088,0.0,0.0,0.0,0.0136149870231747,0.0040306071750819,0.2648043632507324,False
"uh, he sells used tires and does other mechanic work",0.06931809,0.0,0.125,0.0,0.0013644197024405,0.000627443077974,0.0010598949156701,False
"my mom is um, a behavioral health counselor, um, as far as what i remember, um, i had a good childhood",0.05253629,0.0,0.0,0.0,0.0011432687751948,0.0009055625996552,0.0014998269034549,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"i love coming to valdosta in the summer times and going to the boys and girls club, meeting up with old friends and um, swimming and riding bicycles and playing marbles",0.09172598,0.0,0.0,0.0,0.0011621149023994,0.0012605073861777,0.0011111981002613,False
"yes, i did right up the road",0.029469188,0.0,0.0,0.0,0.0007278412231244,0.0004724176542367,0.0006201223004609,False
that's where i learned how to swim,0.06851897,0.0,0.0,0.0,0.0010995550546795,0.0007724664756096,0.0007139997906051,False
"actually my best friend when i was growing up, uh, man, i have to say, it was probably um, mary and mary",0.044405237,0.0,0.0,0.0,0.0006888154894113,0.0011583913583308,0.0008102155406959,False
"yes, um, but i see mary all the time",0.030670939,0.0,0.0,0.0,0.0008382489322684,0.0004343171603977,0.0003883014724124,False
mary is more or less like my cousin,0.10699297,0.0,0.0,0.0,0.0329155586659908,0.0024557914584875,0.0026385402306914,False
"we call each other cuz, but we really ain't cousins cousins",0.06132676,0.0,0.0,0.0,0.0015427991747856,0.001736021018587,0.0027591357938945,False
"but we just call each other cousins, cause we been knowing each other for so long and mary, he's currently he",0.021518974,0.0,0.075,0.0,0.0008631598902866,0.000365210144082,0.0005836029886268,False
"he stays in virginia, but every time he comes, every time he comes home, he always go out his way to make sure he stop by and give me a holler",0.23189566,0.7821834087371826,0.0,0.081,0.0027489445637911,0.029115380719304,0.0035201921127736,False
"oh, man, at my grandmother's house",0.030842619,0.9785729050636292,0.0,0.0,0.0023415968753397,0.0027551632374525,0.001918795518577,False
"yeah, grandma mary, i'm talking about",0.030670939,0.0,0.0,0.0,0.0014824456302449,0.0005740363849326,0.0013103286037221,False
that was a great place,0.024490505,0.0,0.0,0.0,0.0006424733437597,0.0003382642171345,0.000689061009325,False
a lot of love,0.027580723,0.0,0.0,0.0,0.000801654998213,0.000592989148572,0.0005349472048692,False
good eating,0.038053125,0.0,0.0,0.0,0.0009428787161596,0.0005275606526993,0.0008568663615733,False
i always someone going home,0.026722329,0.0,0.0,0.0,0.0011849090224131,0.0005080608534626,0.0007830137037672,False
"yeah, i was kind of cause, grandma would used to always take my side, so yeah, i was kind of spoiled",0.23716165,0.7958599328994751,0.0,0.0,0.0128893367946147,0.0062683755531907,0.0221135001629591,False
"i couldn't do no wrong in her eyes, so if they said i did something, i probably did it, but i lied",0.21274342,0.0,0.0,0.199,0.0009309842134825,0.0021511549130082,0.0020428551360964,False
"i didn't do that, grandma",0.04818217,0.9995993971824646,0.0,0.0,0.0050494945608079,0.000511834223289,0.00077817204874,False
i didn't do it to get out of,0.053335425,0.9998453855514526,0.0,0.0,0.0043641119264066,0.0005283157224766,0.0005271278205327,False
"actually, i know i won't get a butt whooping at",0.5535644,0.0,0.0,0.0,0.8938309550285339,0.768635630607605,0.8064733743667603,False
that's when switches,0.043031808,0.7632737159729004,0.0,0.0,0.0011926908046007,0.0005622743046842,0.0005788730341009,False
woah,0.025863936,0.0,0.0,0.0,0.0111675523221492,0.0017359745688736,0.0005627946811728,False
"woah, boy, you didn't want no switch whooping, ooh",0.14193995,0.0,0.0,0.121,0.0764655098319053,0.0131096057593822,0.0078301159664988,False
wee,0.043718524,0.7297375798225403,0.0,0.0,0.0098293405026197,0.0024932720698416,0.0025844294577836,False
that's when those switches was,0.036679696,0.9956820011138916,0.0,0.0,0.000716213544365,0.0003793389769271,0.0007665641605854,False
"well, you got a real whooping then and uh",0.16275369,0.8777216672897339,0.0,0.0,0.0698667988181114,0.0020943863783031,0.0361016690731048,False
"but yeah, most i was",0.023803791,0.0,0.0,0.0,0.0009248820133507,0.0003947456716559,0.0006718583172187,False
yeah,0.02124131,0.0,0.0,0.0,0.0015659044729545,0.0005244363564997,0.0006040357402525,False
i would say i was spoiled a little bit,0.21036349,0.9598407745361328,0.1875,0.0,0.0009383172146044,0.0021320667583495,0.0179554615169763,False
"it was actually me, grandmama, um, mama, um, mary, mary, um, my aunty, mary",0.05133759,0.0,0.0,0.0,0.0016411202959716,0.0021936334669589,0.0020737673621624,False
"yeah, that's that's everybody",0.029640866,0.0,0.0,0.0,0.0010615430073812,0.0004164823621977,0.0012663792585954,False
"mmhm, yes, we did well, not really it",0.039598234,0.9955533146858215,0.1,0.0,0.0007847082451917,0.000455230823718,0.0005059578688815,False
"it really, didn't it",0.019297661,0.9968295693397522,0.0,0.0,0.0008791717118583,0.0004047607653774,0.0004659606493078,False
"it? not at that time you know i was young, so you know i would always go get in the bed",0.1943727,0.9974150657653809,0.0,0.0,0.00343819684349,0.0070862048305571,0.0121968556195497,False
"i always had a place to sleep in grandma bed, in grandma bed",0.18253209,0.0,0.0,0.0,0.011388880200684,0.0020386055111885,0.0026355027221143,False
i don't know what it was about grandma bed,0.094410956,0.9551658034324646,0.0,0.0,0.0027916699182242,0.0028777623083442,0.0018818445969372,False
"if you was sick, if something was going on or you was tired",0.124380715,0.9546598196029663,0.5571428571428572,0.36,0.1180088371038436,0.023584509268403,0.119821973145008,False
she had the best bed in the world,0.28683078,0.0,0.0,0.0,0.0055631911382079,0.0022505791857838,0.0052720881067216,False
it seemed like you could just go melt in her bed for some strange reason,0.355017,0.9959341287612915,0.05,0.104,0.006251944694668,0.0210215672850608,0.4142520725727081,False
"uh, i, really, mama actually ended up moving because, um, my aunt mary, son, mary, mary was um stationed in oklahoma, i think at that time and mama's uh, she wanted to change the environment w, um",0.040284947,0.0,0.0,0.0,0.0009286790154874,0.0008522985735908,0.0007610621396452,False
"cause of something that had went on here, so she decided to move out there and so she moved out there when i was maybe eight years old",0.038224805,0.0,0.0,0.0,0.0010296239051967,0.0005300753400661,0.0004170854808762,False
"yeah, well, um, i think mama was working at uh, google when she met um, my favorite person's daddy, and uh, soon after that they got in a relationship and i think uh, i know they got married and then a little while after that, um, baby girl came",0.09816993,0.0,0.0,0.0,0.0023553485516458,0.0017569161718711,0.001006091828458,False
i think that's how it went,0.027409043,0.0,0.0,0.0,0.0006487592472694,0.000351525231963,0.0005338495247997,False
"i'm not for sure, cause you know it's it's",0.021657806,0.0,0.0,0.197,0.0010316597763448,0.0007690639467909,0.0023467009887099,False
it's been so long ago,0.024833864,0.5990639328956604,0.05,0.0,0.0010351613163948,0.0003162273205816,0.0004914193996228,False
"so, but i think that's how it went well",0.02637897,0.8548207879066467,0.0,0.0,0.0006436862167902,0.0003348303725942,0.000342190352967,False
"i, i enjoyed it, i mean, because more or less it was something for me to do and i had somebody that i could protect, and then i wanted a little sister",0.15743166,0.0,0.0,0.0,0.0009763746638782,0.0009042795863933,0.0006307407165877,False
"she was precious, and um, you know somebody i could boss around cause i was always getting bossed around",0.15918289,0.0,0.0,0.0,0.0017766087548807,0.0010082786902785,0.0058732233010232,False
"so, but that didn't turn out right either after a few years",0.02517722,0.9741379618644714,0.0,0.0,0.0006434359238483,0.0003161489439662,0.0003689009172376,False
"yeah, but more or less it, it was just i was",0.022074303,0.9483468532562256,0.0,0.0,0.0009262369712814,0.0004160371317993,0.0007796037825755,False
i was happy to have somebody else you know in the house with me,0.0669207,0.0,0.0,0.0,0.0007686470053158,0.0010075690224766,0.0015862935688346,False
"mmhm, yeah, it was nice",0.039598234,0.0,0.0,0.0,0.0007186993025243,0.0004247693577781,0.0008427185821346,False
"i had a partner named mary, back then, me and mary used to play together all the time",0.09172598,0.0,0.0,0.0,0.0007934065652079,0.0005203171167522,0.0005966068129055,False
he was a caucasian,0.07451247,0.981907069683075,0.0,0.0,0.0073875458911061,0.0293081663548946,0.0152309453114867,False
uh male,0.049898956,0.834175705909729,0.0,0.0,0.1429732590913772,0.007332254666835,0.0351158417761325,False
