text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, march twenty third, nineteen fifty aries, mm, on the cusp, mm, winston, salem, north carolina, in nineteen, fifty, f, six, fifty five, fifty five",0.06771983,0.0,0.0,0.0,0.0011072098277509,0.000458562397398,0.0002974609087686,False
"yes, cause i was five lincoln park",0.026207292,0.0,0.0,0.0,0.0009466904448345,0.0004275321844033,0.00051457923837,False
"mmhm, it's in um",0.050585672,0.9854673147201538,0.0,0.0,0.0008935822406783,0.0006006022449582,0.0006321073742583,False
northeast on the northeast side of lincoln park,0.04131502,0.0,0.0,0.0,0.0007933498709462,0.0016977756749838,0.0003772994678001,False
"that's my the longest time, but we moved around a lot and we were there the longest",0.025863936,0.0,0.0,0.0,0.000614515854977,0.0003556523006409,0.0006107899243943,False
mmhm,0.0358213,0.998637855052948,0.0,0.0,0.0246436987072229,0.0007430188707076,0.0005985304596833,False
"mmhm, yes, um, you mean within dc, i've lived in every section of city every northeast, southeast, southwest northwest, and um, okay, um, uh, after, especially after my father passed in nineteen sixty and we moved quite a bit",0.09333697,0.0,0.0,0.0,0.0006928856601007,0.0004107154090888,0.0005784599343314,False
"um, then um, i lived in northwest with my mom and it was and my stepdad and then after i graduated, then i moved to maryland",0.07131593,0.0,0.0,0.0,0.0009704821277409,0.0010604246053844,0.001093478873372,False
i graduated from mission san josé high school high school in uh,0.015757442,0.0,0.0,0.0,0.0008743406506255,0.0005096243112348,0.0003042769094463,False
s,0.0495556,0.0,0.0,0.0,0.0025115853641182,0.0020734022837132,0.0005548478220589,False
nineteen sixty eight,0.027237365,0.0,0.0,0.0,0.0009055164409801,0.0004376198339741,0.0007304483442567,False
"then i did two years at mission san josé high school university, and that's it",0.020685982,0.0,0.0,0.0,0.0007258722907863,0.0004361694736871,0.0004634030919987,False
i was a voice major,0.019575324,0.0,0.0,0.0,0.0016963722882792,0.0004867678508162,0.0003812024951912,False
"mmhm, yup, i, ha",0.029125832,0.0,0.0,0.0,0.0011248355731368,0.0008194459369406,0.0004904717789031,False
i can't now,0.02124131,0.7453977465629578,0.0,0.0,0.0022649082820862,0.0015022211009636,0.000529050885234,False
"i've had surgery that t messed up my voice, so i'm not able to sing now, but i did some singing back in my day",0.13251819,0.977679431438446,0.125,0.066,0.0009684750111773,0.0011080808471888,0.0007056432077661,False
"yes, yes, i was administrative assistant in um, dc, public schools",0.013813793,0.0,0.0,0.0,0.0006466440972872,0.0004710207867901,0.0003974106220994,False
"so he was born in pensacola, florida, mmhm, mmhm, and mom was in the from waycross georgia, uh, really",0.06412373,0.9493618607521057,0.0,0.0,0.0013367336941882,0.0005277915042825,0.0008521865238435,False
okay,0.017145762,0.5601295828819275,0.0,0.0,0.0009591358248144,0.00058264285326,0.0005273594870232,False
"oh, well, that's good",0.03616466,0.0,0.0,0.0,0.000621689017862,0.0003335740766488,0.0012308195000514,False
"mmhm, okay, okay, that's r",0.031185975,0.7905364036560059,0.0,0.0,0.0018137418664991,0.0009278269135393,0.0010267186444252,False
"mmhm, mmhm, mmhm, okay, he was a preacher",0.07011723,0.8282330632209778,0.0,0.0,0.0431616492569446,0.0018371397163718,0.0012436730321496,False
"yup, his his work though was he was a uh, in the cleaning business",0.04783881,0.0,0.0,0.0,0.0008834245381876,0.002536152023822,0.0077648665755987,False
"mmhm, she was a house, m",0.05773066,0.0,0.0,0.0,0.063814103603363,0.001138005987741,0.0007291234796866,False
"mother at a stayed at home, mother",0.062125895,0.0,0.0,0.0,0.0058354306966066,0.0019078047480434,0.0011400681687518,False
"well, i think it was just for um to try to do better",0.03856816,0.9965003728866577,0.0,0.0,0.0006395588279701,0.0005331978318281,0.0004206592275295,False
it have a better life,0.0717155,0.7103748321533203,0.0,0.0,0.0014325038064271,0.0012458129785954,0.0019007880473509,False
"you know, um, he, w, like i said, he was a minister that did a lot of traveling and preaching like evangelistic minister, and so he did a lot of preaching",0.027065687,0.0,0.0,0.0,0.0020366024691611,0.0042733056470751,0.0014313106657937,False
and so i think my mom got tired of him being gone so much,0.105704986,0.0,0.1,0.182,0.0247665382921695,0.0024883968289941,0.0084783537313342,False
so we kind of yeah,0.031529333,0.0,0.0,0.0,0.0008242841577157,0.0004803082556463,0.0004525981494225,False
"yeah, and so we came here and um lived with my aunt and uncle",0.0729142,0.0,0.0,0.0,0.001228708657436,0.0008842081297188,0.0008538654074072,False
"well, he was a preacher too, so we all lived in in northwest dc, up off of georgia avenue, and uh was my sister mary, my younger, my younger brother, mary, and my mother and father",0.028954152,0.0,0.0,0.0,0.0009376638918183,0.0011905119754374,0.0012036189436912,False
"so in one house, mmhm, all",0.026894007,0.9953867793083191,0.0,0.0,0.0014270200626924,0.0005235398421064,0.0005190849187783,False
i didn't realize it,0.019852988,0.9992436170578003,0.0,0.0,0.0008193622925318,0.0004225542070344,0.000379817909561,False
"no cause, uh, it was a good size house",0.020408317,0.0,0.0,0.182,0.0008863321272656,0.0005491129704751,0.0003645681717898,False
"it was on crittenden street in northwest, and um, uh, i don't even remember what room i was in but i do remember that there was a big living, uh room",0.0471521,0.9957146048545837,0.0,0.0,0.0007801623432897,0.0004640811821445,0.0002871517790481,False
it kind of had it like the french doors between that and the dining area,0.048868883,0.9371317028999329,0.0,0.0,0.0007457737810909,0.0005159020656719,0.0007102650706656,False
and so it was always open and airy and f,0.04783881,0.0,0.0,0.0,0.0022914339788258,0.0086895879358053,0.0027839043177664,False
f,0.12760067,0.749519407749176,0.0,0.0,0.0161151699721813,0.0315005593001842,0.0130816036835312,False
it was fun,0.03049926,0.0,0.0,0.0,0.0008471749024465,0.0003644842363428,0.0004340787418186,False
that's true,0.0186035,0.0,0.0,0.0,0.0009649763815104,0.0003471478412393,0.0005201147869229,False
that is true,0.019158829,0.0,0.0,0.0,0.0010049949632957,0.0003739886160474,0.0004912290023639,False
i don't remember the children that much,0.024147147,0.9995825886726379,0.0,0.0,0.0008409654255956,0.0005024856654927,0.0004828028031624,False
"um, i just remember my brother and i and my um, my cous, my uh nephew",0.06652113,0.0,0.0,0.0,0.0016270965570583,0.0012287683784961,0.0048950891941785,False
"my, s",0.11085691,0.7088845372200012,0.0,0.0,0.0112901283428072,0.001741120358929,0.0018511209636926,False
"what is it? my ch, sister's children that'd be my cousins",0.06931809,0.0,0.0,0.0,0.0020101096015423,0.0017080453690141,0.0033359825611114,False
"my, huh, yeah, w, nieces and m",0.0717155,0.0,0.0,0.0,0.0010237235110253,0.0041395369917154,0.0003625389072112,False
"yeah, there you go",0.029984225,0.0,0.0,0.0,0.0009728469885885,0.0006836372194811,0.0013959356583654,False
i was tryna find that word,0.018325835,0.6147485375404358,0.0,0.0,0.0014129739720374,0.0004638903483282,0.000505571020767,False
"yeah, they would come over and uh, we were all kind of close in age, so i remember playing with them",0.05373499,0.0,0.0,0.0,0.0007103887037374,0.0005938675021752,0.0012891022488474,False
"i don't remember kids in the neighborhood, but i do remember that w",0.031357653,0.0,0.0,0.0,0.0007329722866415,0.0007550702430307,0.0002834136248566,False
"the the houses were um, like connected",0.025863936,0.9902395009994507,0.0,0.0,0.0007434049039147,0.0004785544879268,0.000690872897394,False
you could stand on your porch and see down to other porches that kind of neighborhood houses,0.07371333,0.0,0.0,0.0,0.001077807508409,0.0016333487583324,0.0009734181221574,False
"and uh, i don't remember much else about that",0.028954152,0.990336537361145,0.0,0.0,0.0006685997359454,0.0004714216629508,0.0005030626780353,False
