text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, hello, mm",0.02809576,0.7750251293182373,0.0,0.0,0.0007030545966699,0.0004974211333319,0.0004970550071448,False
"mary, female, hm, i'm black, nineteen eighty st",0.22981352,0.5617489814758301,0.0833333333333333,0.0,0.0223557855933904,0.1764856278896331,0.3028066456317901,False
"petersburg, florida, rdaddress5",0.028439116,0.0,0.0,0.0,0.0007794964476488,0.0003973865532316,0.0002151952940039,False
twentythree years i am not,0.024318827,0.0,0.0,0.0,0.0035642255097627,0.0007623047567903,0.0005905235302634,False
my father was born in st,0.024147147,0.0,0.0,0.0,0.0010120917577296,0.0011868474539369,0.0003717904910445,False
"petersburg, florida and my mother was born in arlington, georgia",0.027409043,0.0,0.0,0.0,0.0007427873788401,0.0007184777641668,0.0005653724074363,False
the interviewer was my old neighbor and now he's my friend and producer,0.031357653,0.0,0.0,0.0,0.0006923390901647,0.0009092192631214,0.0011157108237966,False
sometimes i make pop music and hip hop slash rap music,0.14777246,0.5140619277954102,0.0,0.174,0.0017577282851561,0.009463190101087,0.0053600692190229,False
"um, when i was a kid, i was addicted to it, um, armed robbery by eightball and mjg",0.30788645,0.0,0.4,0.0,0.0015810544136911,0.0092770587652921,0.0038945227861404,False
"mm, yeah, one of my all time favorites",0.029640866,0.0,0.0,0.0,0.0007546677370555,0.0004553723556455,0.0005145809845998,False
definitely not not very inspirational,0.10031791,0.9997714161872864,0.325,0.0,0.0009103339980356,0.0004242795112077,0.0003595568123273,False
thanks,0.01193956,0.0,0.0,0.0,0.0007007452077232,0.000434683955973,0.0003029947692994,False
"yes, directly before i came here, i was in gainesville, florida",0.02517722,0.0,0.0,0.0,0.0006202047807164,0.0003862279700115,0.0004259629349689,False
"definitely, um",0.011618193,0.0,0.0,0.0,0.0008416849304921,0.0006036932463757,0.0007325033075176,False
"yeah, i didn't wanna leave florida",0.046122026,0.0,0.0,0.0,0.0013070113491266,0.0054113147780299,0.0004899932537227,False
i still wanna go back,0.04818217,0.696876049041748,0.0,0.0,0.0130668981000781,0.0438510738313198,0.000691937690135,False
can't say that i agree to that,0.020408317,0.9733148217201233,0.0,0.0,0.0006420298013836,0.0003834867675323,0.0003490804811008,False
um,0.012811388,0.0,0.0,0.0,0.0011565451277419,0.0007473072619177,0.0008661823230795,False
"i ended up having children and you know, didn't wanna transition them back and forth from schools, cause i moved a lot when i was young, and my son has cerebral palsy, so he's in a special needs program so kind of like to keep him where he's comfortable, and when he gets out of school, i'm definitely leaving",0.04234509,0.9984024167060852,0.0,0.0,0.0025624923873692,0.000792967446614,0.0008765957900322,False
"i have four kids, two daughters and twin sons",0.043718524,0.0,0.0,0.0,0.001028430298902,0.0025305370800197,0.0008096625679172,False
