text,perspective_score,flair_score,textblob_score,vader_score,detoxify_original_score,detoxify_unbiased_score,detoxify_multilingual_score,has_swearing
"text, i do",0.022945397,0.8372604846954346,0.0,0.0,0.0011490592733025,0.0003923977492377,0.0004259200941305,False
i do,0.020824814,0.0,0.0,0.0,0.0019158989889547,0.0003391294158063,0.0004902878426946,False
"um, i think technically the nineteenth ward",0.022074303,0.0,0.0,0.0,0.0006587272509932,0.0003642530646175,0.0007666525780223,False
"i grew up on a rdaddress3, between rdaddress3 and uh, rdaddress3, right where all of the gentrification is happening right now",0.022773718,0.0,0.0,0.0,0.0017413061577826,0.0004010073316749,0.0009479171130806,False
"yes, yes, that's that's where i grew up and that's where my parents are still",0.024147147,0.0,0.0,0.0,0.0008203924517147,0.0005647080834023,0.0010601064423099,False
"so yeah, i would describe it as inner city",0.0224908,0.0,0.0,0.0,0.0007441728375852,0.000407788233133,0.0004009658296126,False
"i mean, i grew up",0.02929751,0.0,0.3125,0.0,0.0025584737304598,0.000389497494325,0.0010027411626651,False
"um, i'm thirtynine now, but when i grew up, it was the gboys and the black mob, and you know it's a",0.27045983,0.0,0.1666666666666666,0.0,0.0297644231468439,0.0103248683735728,0.0371584929525852,False
you know,0.03994159,0.0,0.0,0.0,0.0024898352567106,0.0004940603976137,0.0006626065005548,False
between jen,,0.0,0.0,0.0,0.0036140759475529,0.0005116157117299,0.0005951302009634,False
"cottage street was pretty a lot of homeowners, but genesee and jefferson, um",0.018881164,0.0,0.0,0.0,0.0008700374164618,0.0004604910791385,0.0003698549990076,False
"a lot of uh, just um activity uh around, but also a very pretty area",0.048525527,0.0,0.0,0.0,0.0006463433965109,0.0004048543341923,0.0003669021243695,False
"um, a lot of old homes, a lot of uh, older residents, um living in the area",0.021657806,0.9206926226615906,0.0,0.0,0.0008499916293658,0.0004236094537191,0.0004140168603044,False
"and so it, it was a mix of",0.04165838,0.9918900728225708,0.0,0.0,0.0011095538502559,0.0003552670241333,0.0010655076475813,False
you know the city,0.018742332,0.0,0.0,0.0,0.0009706494747661,0.0004222970746923,0.0005221411702223,False
that's how i would describe it,0.019852988,0.0,0.0,0.0,0.0008813415188342,0.0003612561849877,0.0005488740862347,False
i loved um,,0.0,0.0,0.0,0.0010154891060665,0.0003978224704042,0.000283464702079,False
where i grew up,0.024662184,0.0,0.0,0.0,0.0009901182493194,0.0005219762097112,0.0004226393939461,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i,0.018187003,0.0,0.0,0.0,0.0033499409910291,0.0007452693535014,0.0005561164580285,False
i think you appreciate it more when you grow up,0.19936113,0.0,0.0,0.0,0.0250868201255798,0.0105648348107934,0.0009250432485714,False
"um, and uh, i",0.022945397,0.5716581344604492,0.0,0.0,0.0007409351528622,0.000561014690902,0.0006325331632979,False
i meant to read an article recently,0.012217224,0.0,0.0,0.0,0.0006306703435257,0.0003769175091292,0.000315245706588,False
"i haven't read it yet and it's about why um, african americans who make it don't leave the city",0.1785852,0.0,0.0,0.0,0.0006973160197958,0.0759827122092247,0.2561455070972442,False
"i didn't read it, but she and i talk about this all the time like i would never live this",0.048868883,0.7338590621948242,0.0681818181818181,0.0,0.0008168077329173,0.0021167013328522,0.0007253021467477,False
"leave the city in, and i think the older i get, the more i want to be in what might be described as a grittier part of the city and not necessarily you know, cause there are people, think of the the city as the city, but in rochester, there are all white neighborhoods in the city",0.17957193,0.0,0.0,0.019,0.0008966812165454,0.0240333173424005,0.0058698002249002,False
you know park ave and east ave,0.012008976,0.0,0.0,0.0,0.0010254053631797,0.0004895586171187,0.0004213870270177,False
"and and so when you make it, you might not leave the city, but you might move to that area, you know, and i'm like i don't know if i wanna live in that area might wanna live in, you know, south wedge and corn hill, and which is right around the corner from where i grew up as well, yes, i, when you said that i was like, oh, i could go over",0.06532243,0.0,0.0,0.0,0.001470758812502,0.0020642695017158,0.0005881237448193,False
"that's like you know walking distance from my parents, so yeah, so gentrification is happening, so i grew up around the corner from the u of r",0.043375164,0.0,0.0,0.0,0.0033746710978448,0.0018482562154531,0.0084310360252857,False
and they built that bridge and we used to walk across the bridge and watch the games,0.05413456,0.0,0.0,0.0,0.0008873313199728,0.0004425908555276,0.0003709012526087,False
